DateTime,Open,High,Low,Close,Volume
2022-01-03 04:00:00,48.0024,48.0024,47.9283,48.0024,1633
2022-01-03 04:15:00,48.0488,48.0581,47.9283,47.9932,1066
2022-01-03 04:30:00,47.9839,47.9839,47.9746,47.9746,1228
2022-01-03 04:45:00,47.9654,47.9654,47.8912,47.9283,2654
2022-01-03 05:00:00,47.9561,48.0117,47.9561,48.0117,1529
2022-01-03 05:15:00,48.0024,48.0024,47.9932,47.9932,698
2022-01-03 05:30:00,47.9746,47.9932,47.9561,47.9932,2016
2022-01-03 05:45:00,47.9839,47.9839,47.9654,47.9654,371
2022-01-03 06:00:00,47.9839,47.9839,47.9746,47.9746,713
2022-01-03 06:15:00,47.9561,47.9932,47.9561,47.9746,1057
2022-01-03 06:30:00,47.9932,47.9932,47.9746,47.9746,300
2022-01-03 07:00:00,47.9746,48.0210,47.9654,47.9932,3516
2022-01-03 07:15:00,47.9839,47.9932,47.9654,47.9932,1161
2022-01-03 07:30:00,47.9839,48.0673,47.9746,48.0673,5042
2022-01-03 07:45:00,48.0303,48.0581,48.0303,48.0581,1193
2022-01-03 08:00:00,47.9654,48.0766,47.9561,48.0580,20888
2022-01-03 08:15:00,48.0488,48.0952,48.0488,48.0673,7287
2022-01-03 08:30:00,48.0395,48.0673,47.9746,47.9746,5798
2022-01-03 08:45:00,47.9746,47.9746,47.8819,47.8819,15062
2022-01-03 09:00:00,47.8819,47.8912,47.8263,47.8356,28594
2022-01-03 09:15:00,47.8449,47.8819,47.7892,47.8541,12976
2022-01-03 09:30:00,47.8541,48.7441,47.8356,48.5540,2162712
2022-01-03 09:45:00,48.5587,48.6236,48.2064,48.3256,1489156
2022-01-03 10:00:00,48.3269,48.6143,48.3269,48.5633,1128844
2022-01-03 10:15:00,48.5587,48.8090,48.5217,48.7580,995860
2022-01-03 10:30:00,48.7534,48.8368,48.6699,48.8208,728846
2022-01-03 10:45:00,48.8229,48.8739,48.7255,48.7626,753646
2022-01-03 11:00:00,48.7580,48.8275,48.6514,48.6792,531741
