DateTime,Open,High,Low,Close,Volume
2024-02-01 04:00:00,185.3877,185.3877,184.3837,184.7118,9078
2024-02-01 04:15:00,184.7316,184.7714,184.6123,184.6621,3219
2024-02-01 04:30:00,184.6621,184.6919,184.2943,184.4334,8354
2024-02-01 04:45:00,184.4135,184.4931,184.3837,184.3837,5045
2024-02-01 05:00:00,184.3837,184.3937,184.1949,184.2943,11062
2024-02-01 05:15:00,184.2446,184.2943,184.2147,184.2346,3050
2024-02-01 05:30:00,184.2346,184.2943,184.2147,184.2943,6615
2024-02-01 05:45:00,184.2943,184.5925,184.2943,184.5925,13024
2024-02-01 06:00:00,184.5825,184.6223,184.2943,184.3539,5059
2024-02-01 06:15:00,184.3440,184.3738,183.9662,184.0756,9316
2024-02-01 06:30:00,184.0159,184.1849,183.9563,184.0855,6269
2024-02-01 06:45:00,184.1551,184.7714,184.0855,184.5229,27355
2024-02-01 07:00:00,184.5229,184.5527,184.3241,184.5030,18186
2024-02-01 07:15:00,184.4732,184.7416,184.3539,184.5229,25672
2024-02-01 07:30:00,184.5527,184.6521,184.3937,184.6521,10631
2024-02-01 07:45:00,184.5626,184.7118,184.5527,184.5925,12347
2024-02-01 08:00:00,184.3738,184.9801,183.3002,184.4235,924337
2024-02-01 08:15:00,184.4931,184.4931,184.1949,184.4285,30302
2024-02-01 08:30:00,184.4434,184.8112,184.4135,184.4632,74337
2024-02-01 08:45:00,184.4632,185.8748,184.0259,184.2044,52496
2024-02-01 09:00:00,184.1949,184.5825,184.1452,184.4036,66009
2024-02-01 09:15:00,184.4732,184.4732,182.7833,183.0020,280438
2024-02-01 09:30:00,182.8877,184.5328,182.7237,184.1153,4666007
2024-02-01 09:45:00,184.1054,184.3937,183.5189,184.3937,2210217
2024-02-01 10:00:00,184.3539,184.8807,183.7972,184.6342,2039948
2024-02-01 10:15:00,184.6322,185.0696,184.4632,184.9951,1975195
2024-02-01 10:30:00,185.0100,185.1889,184.8211,184.9553,1627549
2024-02-01 10:45:00,184.9603,185.1988,184.2446,184.2650,1655675
2024-02-01 11:00:00,184.2644,184.9603,184.1849,184.7118,1338452
2024-02-01 11:15:00,184.7118,184.8012,184.2346,184.2893,1194169
2024-02-01 11:30:00,184.2843,184.7863,184.2545,184.5577,1240403
2024-02-01 11:45:00,184.5577,184.7602,184.4533,184.5746,934069
2024-02-01 12:00:00,184.5726,185.1839,184.5527,184.8956,1476224
2024-02-01 12:15:00,184.9006,184.9901,184.7018,184.7813,972082
2024-02-01 12:30:00,184.7813,184.8310,184.5328,184.7167,1062789
2024-02-01 12:45:00,184.7118,185.3281,184.7118,185.0100,1425807
