DateTime,Open,High,Low,Close,Volume
2022-01-03 04:00:00,57.3683,57.3683,57.3683,57.3683,221
2022-01-03 06:00:00,57.3593,57.3593,57.3503,57.3503,4523
2022-01-03 06:45:00,57.3955,57.4588,57.3955,57.4588,600
2022-01-03 07:00:00,57.3955,57.4679,57.3955,57.4317,1145
2022-01-03 07:15:00,57.4317,57.4317,57.3864,57.4226,2490
2022-01-03 07:30:00,57.4136,57.4136,57.3683,57.3683,2957
2022-01-03 07:45:00,57.3683,57.4226,57.3593,57.4226,516
2022-01-03 08:00:00,57.4045,57.4588,57.3593,57.3593,1111
2022-01-03 08:15:00,57.3864,57.4317,57.3864,57.4317,656
2022-01-03 08:30:00,57.4045,57.4045,57.3683,57.3774,1578
2022-01-03 08:45:00,57.3774,57.4045,57.2598,57.2598,9397
2022-01-03 09:00:00,57.2598,57.2779,57.1512,57.2779,18047
2022-01-03 09:15:00,57.3141,57.3141,56.7892,56.8616,102469
2022-01-03 09:30:00,56.9431,57.3231,56.9159,57.2168,1283018
2022-01-03 09:45:00,57.2236,57.2598,56.8435,56.8571,795026
2022-01-03 10:00:00,56.8616,56.9711,56.7621,56.9250,497973
2022-01-03 10:15:00,56.9385,57.0969,56.8821,57.0607,527621
2022-01-03 10:30:00,57.0607,57.0607,56.8254,56.8752,623030
2022-01-03 10:45:00,56.8797,56.9340,56.5540,56.8481,633255
2022-01-03 11:00:00,56.8481,56.8571,56.7123,56.8073,277848
2022-01-03 11:15:00,56.7983,56.8526,56.7440,56.7711,346877
2022-01-03 11:30:00,56.7802,56.7983,56.6173,56.7802,318445
2022-01-03 11:45:00,56.7892,56.8345,56.7530,56.7892,257466
2022-01-03 12:00:00,56.7802,56.8616,56.7078,56.8499,350460
2022-01-03 12:15:00,56.8525,56.9612,56.8345,56.8627,331915
2022-01-03 12:30:00,56.8669,56.8707,56.7078,56.7350,320878
2022-01-03 12:45:00,56.7440,56.7711,56.6445,56.7710,305638
2022-01-03 13:00:00,56.7651,56.8707,56.6897,56.8435,249160
2022-01-03 13:15:00,56.8390,56.8888,56.7985,56.8842,201530
2022-01-03 13:30:00,56.8876,56.9974,56.8707,56.9974,218760
2022-01-03 13:45:00,56.9889,57.0245,56.9565,56.9702,271400
2022-01-03 14:00:00,56.9613,57.0019,56.9250,56.9295,225403
2022-01-03 14:15:00,56.9295,56.9612,56.8888,56.9431,386093
2022-01-03 14:30:00,56.9431,57.0969,56.8752,57.0878,592914
2022-01-03 14:45:00,57.0788,57.1331,57.0516,57.0833,588075
2022-01-03 15:00:00,57.0878,57.1331,57.0516,57.0697,327917
2022-01-03 15:15:00,57.0697,57.1195,57.0335,57.0774,333785
2022-01-03 15:30:00,57.0788,57.2055,57.0607,57.0969,474262
2022-01-03 15:45:00,57.0969,57.2145,57.0697,57.1512,1522562
2022-01-03 16:00:00,57.1512,57.2326,57.1150,57.1512,2819884
2022-01-03 16:15:00,57.1512,57.1783,57.1421,57.1512,4032
2022-01-03 16:30:00,57.1693,57.2055,57.1693,57.2055,733
2022-01-03 16:45:00,57.2055,57.2779,57.1693,57.1693,955
2022-01-03 17:15:00,57.2236,57.2236,57.2236,57.2236,100
2022-01-03 17:30:00,57.2417,57.2598,57.2417,57.2598,500
2022-01-03 17:45:00,57.1512,57.2598,57.1512,57.1874,1556
2022-01-03 18:00:00,57.1874,57.1874,57.1874,57.1874,914
2022-01-03 18:15:00,57.2145,57.2236,57.1965,57.1965,524
2022-01-03 18:30:00,57.1512,57.1512,57.1421,57.1421,586
2022-01-03 18:45:00,57.1874,57.1874,57.1512,57.1512,311
2022-01-03 19:00:00,57.0969,57.0969,57.0969,57.0969,376
2022-01-03 19:15:00,57.1874,57.1874,57.1874,57.1874,1082
2022-01-03 19:30:00,57.1874,57.2960,57.1874,57.2960,513
2022-01-04 04:00:00,57.3326,57.3326,56.7135,57.1232,1865
2022-01-04 05:00:00,57.0777,57.0777,57.0777,57.0777,513
2022-01-04 07:00:00,57.1596,57.1596,57.1141,57.1141,1219
2022-01-04 07:15:00,57.0868,57.1323,57.0777,57.0777,1855
2022-01-04 07:30:00,57.0322,57.0322,56.9593,56.9866,1648
2022-01-04 07:45:00,57.0686,57.1596,57.0686,57.1596,912
2022-01-04 08:00:00,57.1059,57.1687,56.9593,57.1141,2563
2022-01-04 08:15:00,57.1232,57.1232,57.1050,57.1050,2241
2022-01-04 08:30:00,57.0869,57.0869,57.0777,57.0777,1455
2022-01-04 08:45:00,57.0686,57.0868,57.0686,57.0868,1000
2022-01-04 09:00:00,57.0686,57.0777,57.0595,57.0777,1348
2022-01-04 09:15:00,57.0687,57.0687,56.5133,56.7955,31074
2022-01-04 09:30:00,56.8410,57.1505,56.6589,56.8228,1668857
2022-01-04 09:45:00,56.8182,56.9502,56.6862,56.7408,1062201
2022-01-04 10:00:00,56.7591,57.1778,56.7226,57.0549,891627
2022-01-04 10:15:00,57.0549,57.0841,56.9275,57.0374,581080
2022-01-04 10:30:00,57.0367,57.0413,56.7773,56.8956,686154
2022-01-04 10:45:00,56.8956,56.9320,56.7682,56.7864,571176
2022-01-04 11:00:00,56.7955,56.8774,56.6680,56.7955,684124
2022-01-04 11:15:00,56.7909,56.7955,56.5861,56.6680,615112
2022-01-04 11:30:00,56.6589,56.6589,56.3767,56.3813,842458
2022-01-04 11:45:00,56.3767,56.5224,56.3039,56.3904,638695
2022-01-04 12:00:00,56.3904,56.4222,56.2948,56.3266,727257
2022-01-04 12:15:00,56.3266,56.3631,56.2402,56.2857,600047
2022-01-04 12:30:00,56.2811,56.3130,56.1947,56.2579,618446
2022-01-04 12:45:00,56.2584,56.3312,56.1764,56.1992,360444
2022-01-04 13:00:00,56.1947,56.2766,56.1582,56.1855,416154
2022-01-04 13:15:00,56.1901,56.1947,56.0399,56.1036,744334
2022-01-04 13:30:00,56.1036,56.1309,55.9716,56.0627,658786
2022-01-04 13:45:00,56.0627,56.0945,55.9124,55.9716,719236
2022-01-04 14:00:00,55.9671,56.1036,55.9580,55.9671,709546
2022-01-04 14:15:00,55.9671,56.0217,55.9079,55.9851,610713
2022-01-04 14:30:00,55.9807,56.1764,55.9671,56.0262,663847
2022-01-04 14:45:00,56.0217,56.0581,55.8988,55.9261,865986
2022-01-04 15:00:00,55.9216,55.9398,55.7486,55.7486,1176896
2022-01-04 15:15:00,55.7577,55.8123,55.7304,55.7395,1024348
2022-01-04 15:30:00,55.7395,55.9944,55.7258,55.9716,1369267
2022-01-04 15:45:00,55.9762,55.9762,55.6302,55.7577,2562685
2022-01-04 16:00:00,55.7577,55.8214,55.6667,55.6667,4323353
2022-01-04 16:15:00,55.6667,55.6667,55.6211,55.6393,3071
2022-01-04 16:30:00,55.7486,55.7486,55.7486,55.7486,221
2022-01-04 16:45:00,55.7395,55.7395,55.7122,55.7122,839
2022-01-04 17:15:00,55.6393,55.6393,55.6302,55.6393,603
2022-01-04 17:45:00,55.7031,55.7577,55.7031,55.7577,58500
2022-01-04 18:00:00,55.6393,55.6485,55.6302,55.6485,596
2022-01-04 18:15:00,55.6302,55.6302,55.6302,55.6302,100
2022-01-04 18:30:00,55.7121,55.7121,55.7121,55.7121,200
2022-01-04 19:00:00,55.6667,55.6667,55.5938,55.5938,589
2022-01-04 19:15:00,55.5665,55.5665,55.4209,55.4209,2238
2022-01-04 19:30:00,55.3754,55.5756,55.3754,55.5756,1086
2022-01-04 19:45:00,55.5756,55.5756,55.3936,55.4391,500
2022-01-05 04:00:00,55.6302,55.6302,55.6211,55.6211,778
2022-01-05 04:15:00,55.6667,55.6667,55.5665,55.5665,258
2022-01-05 05:45:00,55.6029,55.6029,55.6029,55.6029,100
2022-01-05 06:00:00,55.5938,55.5938,55.5938,55.5938,100
2022-01-05 07:00:00,55.6940,55.6940,55.6940,55.6940,228
2022-01-05 07:15:00,55.6758,55.6940,55.6758,55.6940,754
2022-01-05 07:45:00,55.6940,55.6940,55.6302,55.6576,3050
2022-01-05 08:00:00,55.5847,55.7577,55.5847,55.7577,65374
2022-01-05 08:15:00,55.7668,55.7668,55.7304,55.7486,1399
2022-01-05 08:30:00,55.7668,55.7759,55.7668,55.7759,1380
2022-01-05 08:45:00,55.7577,55.7874,55.7577,55.7874,1140
2022-01-05 09:00:00,55.7759,55.8396,55.7395,55.8396,15487
2022-01-05 09:15:00,55.8122,55.8123,55.3571,55.4300,75468
2022-01-05 09:30:00,55.7031,55.9398,55.4482,55.9033,1733127
2022-01-05 09:45:00,55.9216,56.0217,55.6985,55.7076,640415
