DateTime,Open,High,Low,Close,Volume
2022-01-03 04:00:00,167.6685,167.6685,167.6000,167.6000,6200
2022-01-03 05:00:00,167.6700,167.6700,167.6000,167.6000,4000
2022-01-03 06:15:00,168.1995,168.1995,168.1995,168.1995,2000
2022-01-03 06:30:00,168.3485,168.3485,168.3485,168.3485,2820
2022-01-03 07:00:00,167.9200,167.9200,167.7000,167.7000,18680
2022-01-03 07:15:00,167.6000,167.7000,167.6000,167.6500,13980
2022-01-03 07:30:00,167.5875,167.5875,167.5875,167.5875,2000
2022-01-03 07:45:00,167.5565,167.6500,167.5565,167.6500,4340
2022-01-03 08:00:00,167.7136,167.9054,166.7170,166.7170,58320
2022-01-03 08:15:00,167.7000,167.7500,167.6500,167.7300,36460
2022-01-03 08:30:00,167.7950,167.8500,167.7000,167.7750,49280
2022-01-03 08:45:00,167.9368,168.0755,167.7500,167.7500,80180
2022-01-03 09:00:00,167.6521,167.7269,167.4440,167.4440,34600
2022-01-03 09:15:00,167.2020,167.9500,167.2020,167.6200,53420
2022-01-03 09:30:00,167.6005,168.0850,166.7275,167.6389,3019240
2022-01-03 09:45:00,167.6500,167.7000,166.1605,166.8315,1400880
2022-01-03 10:00:00,166.8128,167.7025,166.6995,167.7025,775780
2022-01-03 10:15:00,167.7075,169.0430,167.5210,168.7620,1434800
2022-01-03 10:30:00,168.7870,169.9000,168.6210,169.5250,1924360
2022-01-03 10:45:00,169.5741,170.1855,169.4270,170.0702,1718400
2022-01-03 11:00:00,170.1055,170.7035,169.8955,170.2230,2075240
2022-01-03 11:15:00,170.1700,170.3685,169.8585,170.3139,815680
2022-01-03 11:30:00,170.2680,170.4600,169.9205,170.3705,927280
2022-01-03 11:45:00,170.3958,170.5317,170.1110,170.2350,887960
2022-01-03 12:00:00,170.1110,170.1110,169.5690,170.0085,584180
2022-01-03 12:15:00,170.0298,170.1804,169.9395,170.0714,403240
2022-01-03 12:30:00,170.0605,170.2620,169.9655,170.2455,416720
2022-01-03 12:45:00,170.2500,170.4335,170.1750,170.2045,280980
2022-01-03 13:00:00,170.1870,170.1870,169.6797,169.8806,419480
2022-01-03 13:15:00,169.8948,169.9959,169.7325,169.9313,374740
2022-01-03 13:30:00,169.9513,170.3500,169.8472,170.3350,413760
2022-01-03 13:45:00,170.3440,170.5000,170.2635,170.3938,574880
2022-01-03 14:00:00,170.4015,170.4805,170.2110,170.4215,297340
2022-01-03 14:15:00,170.4335,170.5560,170.3110,170.4380,382720
2022-01-03 14:30:00,170.4343,170.5578,170.2500,170.5365,455480
2022-01-03 14:45:00,170.5700,170.5701,170.3400,170.3400,408520
2022-01-03 15:00:00,170.3535,170.4325,170.0970,170.4168,367880
2022-01-03 15:15:00,170.3705,170.3705,169.8250,170.1388,412840
2022-01-03 15:30:00,170.0895,170.4000,169.9600,170.0390,397580
2022-01-03 15:45:00,170.0503,170.4280,169.9680,170.3790,1357180
2022-01-03 16:00:00,170.4045,170.4650,170.4000,170.4205,5556480
2022-01-03 16:45:00,170.4500,170.4500,170.4500,170.4500,2180
2022-01-03 17:15:00,170.5455,170.5455,170.5455,170.5455,5880
2022-01-03 18:00:00,170.4045,170.4045,170.4045,170.4045,74060
2022-01-03 19:00:00,170.3955,170.3955,170.3955,170.3955,3400
2022-01-03 19:15:00,170.3135,170.4000,170.2875,170.4000,11000
2022-01-03 19:45:00,170.3560,170.4375,170.3560,170.4375,5460
2022-01-04 04:30:00,170.3375,170.3375,170.3375,170.3375,5500
2022-01-04 05:15:00,170.7495,170.7495,170.7495,170.7495,2040
2022-01-04 07:00:00,170.8000,170.8000,170.8000,170.8000,2000
2022-01-04 07:15:00,170.3025,170.3025,170.3000,170.3000,4360
2022-01-04 07:30:00,170.2000,170.3000,170.2000,170.3000,6000
2022-01-04 07:45:00,170.3250,170.3250,170.3250,170.3250,2000
2022-01-04 08:00:00,170.3900,170.3900,170.2635,170.3800,19940
2022-01-04 08:15:00,170.3900,170.5000,170.3900,170.5000,7760
2022-01-04 08:30:00,170.5000,170.5000,170.4250,170.4250,8000
2022-01-04 09:15:00,170.3157,170.5000,170.3157,170.5000,23300
2022-01-04 09:30:00,170.4380,171.4000,170.0890,170.5035,3325080
2022-01-04 09:45:00,170.4370,170.5050,169.5150,170.1125,1417280
2022-01-04 10:00:00,170.1375,170.1375,168.8815,168.8935,1447320
2022-01-04 10:15:00,168.9230,169.1675,168.3849,169.0490,1175280
2022-01-04 10:30:00,168.9535,168.9535,167.8900,167.9425,1024620
2022-01-04 10:45:00,167.8490,168.1707,167.3000,167.3070,947060
2022-01-04 11:00:00,167.2750,167.3260,166.4830,166.6250,1354060
2022-01-04 11:15:00,166.5805,166.9495,166.3495,166.7580,952220
2022-01-04 11:30:00,166.7365,167.5054,166.6135,167.4715,1591580
2022-01-04 11:45:00,167.5095,167.7275,166.9035,166.9560,1017680
2022-01-04 12:00:00,166.9675,167.2305,166.8880,167.1100,543960
2022-01-04 12:15:00,167.1107,167.2527,166.9495,167.1470,827060
2022-01-04 12:30:00,167.1147,167.3500,166.9505,167.0715,758120
2022-01-04 12:45:00,167.0795,167.2055,166.8850,166.9930,331260
2022-01-04 13:00:00,166.9055,167.1750,166.8325,166.8325,289460
2022-01-04 13:15:00,166.8657,166.9485,166.6000,166.6970,531320
2022-01-04 13:30:00,166.6825,166.8890,166.4780,166.8165,763620
2022-01-04 13:45:00,166.9022,166.9405,166.5380,166.5700,355000
2022-01-04 14:00:00,166.5800,166.8000,166.5800,166.8000,376620
2022-01-04 14:15:00,166.8170,167.0570,166.6520,166.6520,433940
2022-01-04 14:30:00,166.7125,167.1428,166.6990,167.1060,614360
2022-01-04 14:45:00,167.0255,167.2000,166.8615,166.8655,319800
2022-01-04 15:00:00,166.9158,167.4245,166.9000,167.3610,600760
2022-01-04 15:15:00,167.3725,167.8632,167.2700,167.8295,703340
2022-01-04 15:30:00,167.7928,167.8745,167.1765,167.6107,742800
2022-01-04 15:45:00,167.6272,168.1325,167.4875,167.4875,1754060
2022-01-04 16:00:00,167.5220,167.5220,167.1710,167.1710,7077660
2022-01-04 16:15:00,167.1020,167.2725,167.1020,167.2725,30320
2022-01-04 16:30:00,167.5220,167.5220,167.5220,167.5220,3900
2022-01-04 16:45:00,167.2000,167.2000,167.2000,167.2000,4000
2022-01-04 17:45:00,167.3990,167.3990,167.3990,167.3990,3960
2022-01-04 19:45:00,167.2000,167.2000,167.1750,167.1750,6800
2022-01-05 04:00:00,167.2370,167.2370,167.2000,167.2000,4320
2022-01-05 06:30:00,167.0500,167.0500,166.8000,166.9000,23720
2022-01-05 06:45:00,166.8000,166.9675,166.8000,166.9675,10680
2022-01-05 07:00:00,167.1500,167.1500,167.0510,167.0510,6200
2022-01-05 07:15:00,167.0500,167.1120,167.0000,167.0000,14800
2022-01-05 07:45:00,166.9520,166.9750,166.9500,166.9500,8100
