,Open,High,Low,Close,Volume
2024-12-24 14:45:00,439.1987,439.2000,439.0501,439.0600,1462
2024-12-24 15:00:00,439.0986,439.2000,439.0300,439.1200,1085
2024-12-24 15:15:00,439.1100,439.5100,439.0300,439.1750,594
2024-12-24 15:30:00,439.1750,439.2000,439.1400,439.2000,698
2024-12-24 15:45:00,439.1900,439.1999,439.1000,439.1100,412
2024-12-24 16:00:00,439.1100,439.1800,439.1100,439.1200,420
2024-12-24 16:15:00,439.1300,439.3300,439.1100,439.1100,24262
2024-12-24 16:30:00,439.1550,439.3200,439.1100,439.1900,653
2024-12-24 16:45:00,439.3200,439.3200,439.0000,439.0500,1512
2024-12-26 04:00:00,440.1900,440.4700,437.3200,438.2500,5643
2024-12-26 04:15:00,438.5700,438.6400,437.8600,438.5100,2185
2024-12-26 04:30:00,438.5100,438.5100,438.0800,438.4000,1158
2024-12-26 04:45:00,438.4000,438.4100,438.0000,438.0400,1002
2024-12-26 05:00:00,438.2000,438.2400,437.0500,437.3000,2041
2024-12-26 05:15:00,437.3500,437.7800,437.3500,437.4400,840
2024-12-26 05:30:00,437.4500,437.9100,437.4500,437.7400,1610
2024-12-26 05:45:00,437.7600,437.8500,437.3600,437.5500,986
2024-12-26 06:00:00,437.5500,437.7900,437.4100,437.4500,1234
2024-12-26 06:15:00,437.4100,437.8500,437.3900,437.8000,524
2024-12-26 06:30:00,437.8200,438.1600,437.8000,438.1600,4493
2024-12-26 06:45:00,438.1500,438.4400,438.0000,438.3500,650
2024-12-26 07:00:00,438.4400,438.5000,438.0000,438.2100,6168
2024-12-26 07:15:00,438.0100,438.3800,438.0000,438.2300,2519
2024-12-26 07:30:00,438.2000,438.2300,438.0000,438.1100,2803
2024-12-26 07:45:00,438.0200,438.3600,438.0000,438.1500,1001
2024-12-26 08:00:00,438.2900,441.3500,437.0522,438.4600,16882
2024-12-26 08:15:00,438.3300,438.5000,438.0000,438.1500,2203
2024-12-26 08:30:00,438.1500,438.3000,437.2500,437.8400,12710
2024-12-26 08:45:00,437.9500,438.6000,437.8200,438.5700,4912
2024-12-26 09:00:00,438.5800,439.0000,438.1630,438.9400,5214
2024-12-26 09:15:00,438.9400,439.2900,438.1500,439.0300,12758
2024-12-26 09:30:00,439.0800,440.9400,438.4400,439.0100,756757
2024-12-26 09:45:00,438.9400,439.2500,436.6300,438.2487,291901
2024-12-26 10:00:00,438.3800,438.6500,437.5900,437.8400,307535
2024-12-26 10:15:00,437.8600,438.2400,437.1400,438.2350,273869
2024-12-26 10:30:00,438.2400,438.4300,437.5000,437.5000,217571
2024-12-26 10:45:00,437.5200,438.1200,437.3401,438.0300,211629
2024-12-26 11:00:00,438.0900,438.6500,437.7900,438.6000,363061
2024-12-26 11:15:00,438.6050,439.1400,438.5200,438.7900,219950
2024-12-26 11:30:00,438.6800,439.5600,438.6800,439.4000,198108
2024-12-26 11:45:00,439.3800,439.5000,439.0300,439.3100,174923
2024-12-26 12:00:00,439.2900,439.7399,438.9550,439.7000,227026
2024-12-26 12:15:00,439.7000,439.9094,438.9400,438.9938,131450
2024-12-26 12:30:00,439.0200,439.5700,438.9562,439.2150,157782
2024-12-26 12:45:00,439.2000,439.2500,438.0300,438.5300,198171
2024-12-26 13:00:00,438.4800,439.2700,438.3600,439.0850,154610
2024-12-26 13:15:00,439.0200,439.3400,438.9600,439.1550,120204
2024-12-26 13:30:00,439.1450,439.2700,438.5643,438.8750,130044
2024-12-26 13:45:00,438.8310,439.2500,438.7100,438.9950,148081
2024-12-26 14:00:00,438.9600,439.2300,438.7800,438.8100,121864
2024-12-26 14:15:00,438.7600,439.1100,438.5614,438.9900,114651
2024-12-26 14:30:00,438.9800,439.5900,438.9200,439.4200,144447
2024-12-26 14:45:00,439.4200,439.7300,439.3800,439.6785,109799
2024-12-26 15:00:00,439.6700,439.9700,439.4100,439.4550,155785
2024-12-26 15:15:00,439.4900,439.7600,439.4068,439.5600,135880
2024-12-26 15:30:00,439.5600,439.7800,439.3800,439.4900,207008
2024-12-26 15:45:00,439.5100,439.6600,438.0500,438.1100,726889
2024-12-26 16:00:00,438.1100,438.5250,435.5000,437.9000,3672232
2024-12-26 16:15:00,438.1100,438.1100,437.7000,437.8450,2711
2024-12-26 16:30:00,437.9888,438.1100,437.7000,437.8520,7626
2024-12-26 16:45:00,437.9300,438.1100,437.7000,438.0200,37380
2024-12-26 17:00:00,438.0200,438.0900,437.7000,437.8600,1818
2024-12-26 17:15:00,437.8500,466.0335,410.6717,437.8050,26873
2024-12-26 17:30:00,437.8200,462.5142,409.0692,438.0800,13469
2024-12-26 17:45:00,438.0800,438.0900,437.7800,437.9450,769
2024-12-26 18:00:00,437.9450,438.0800,437.6000,437.8400,975
2024-12-26 18:15:00,437.7900,438.0800,437.6000,437.7550,497
2024-12-26 18:30:00,437.9000,438.0000,437.6612,437.7600,611
2024-12-26 18:45:00,437.8550,438.0900,437.6200,437.9200,566
2024-12-26 19:00:00,437.8700,438.1100,437.8100,437.8400,1007
2024-12-26 19:15:00,437.8700,438.1100,437.0000,437.6099,1772
2024-12-26 19:30:00,437.4600,437.6100,437.3100,437.4900,371
2024-12-26 19:45:00,437.4100,437.6100,437.3100,437.4596,868
2024-12-27 04:00:00,437.0000,437.7800,436.2000,436.4900,4191
2024-12-27 04:15:00,436.5600,436.9000,436.5000,436.7400,2863
2024-12-27 04:30:00,436.8000,436.8800,436.4800,436.4800,2376
2024-12-27 04:45:00,436.4800,436.7400,436.4600,436.6000,2148
2024-12-27 05:00:00,436.6500,436.8800,436.5600,436.8100,950
2024-12-27 05:15:00,436.8800,437.3100,436.8400,437.1700,2452
2024-12-27 05:30:00,437.1700,437.4800,437.0500,437.3000,1850
2024-12-27 05:45:00,437.2800,437.2800,436.9100,436.9700,1565
2024-12-27 06:00:00,436.9700,437.1000,436.9000,437.0900,892
2024-12-27 06:15:00,437.1000,437.3000,437.0300,437.1200,419
2024-12-27 06:30:00,437.2000,437.2200,437.0100,437.2000,645
2024-12-27 06:45:00,437.0500,437.1000,436.7900,437.0000,1859
2024-12-27 07:00:00,437.0000,437.8400,436.9200,437.8400,4347
2024-12-27 07:15:00,437.8700,437.8900,437.3200,437.5800,2127
2024-12-27 07:30:00,437.7600,437.7600,437.3900,437.4100,2072
2024-12-27 07:45:00,437.4500,437.6800,437.2000,437.5300,2758
2024-12-27 08:00:00,437.0000,438.1100,436.1012,437.3200,20352
2024-12-27 08:15:00,437.3100,437.5300,437.0000,437.1600,3015
2024-12-27 08:30:00,437.2000,437.5200,436.1200,437.0000,7900
2024-12-27 08:45:00,436.6700,438.1100,436.3800,436.7100,3105
2024-12-27 09:00:00,436.7000,437.4000,436.1000,436.6000,6989
2024-12-27 09:15:00,436.7400,439.7900,424.7350,435.0000,19743
2024-12-27 09:30:00,434.6000,435.2200,429.2400,429.5859,1115480
2024-12-27 09:45:00,429.5700,431.0600,429.4100,430.4700,641960
2024-12-27 10:00:00,430.4700,430.7000,427.8100,428.5700,690984
2024-12-27 10:15:00,428.5300,429.2000,427.3600,428.3400,521624
2024-12-27 10:30:00,428.3100,428.9600,427.4000,428.7700,705093
2024-12-27 10:45:00,428.7715,429.7000,428.3500,429.3000,878159
2024-12-27 11:00:00,429.3000,429.3900,427.8000,427.9000,403650
2024-12-27 11:15:00,427.9900,429.7500,427.9400,429.6850,662064
2024-12-27 11:30:00,429.6900,429.9164,428.3900,428.3900,473070
2024-12-27 11:45:00,428.4150,428.6690,426.7100,427.7199,461690
2024-12-27 12:00:00,427.6550,427.8700,426.9100,426.9400,298867
2024-12-27 12:15:00,427.0250,427.2122,426.5250,426.8411,349118
2024-12-27 12:30:00,426.8350,427.6800,426.3500,427.2605,338732
2024-12-27 12:45:00,427.2950,427.8400,426.7842,427.7500,242028
2024-12-27 13:00:00,427.7500,428.3000,427.4100,427.9500,253360
2024-12-27 13:15:00,427.9500,428.4800,427.9000,428.3100,163671
2024-12-27 13:30:00,428.2700,429.3900,428.2001,429.3900,210533
2024-12-27 13:45:00,429.5000,430.0000,429.2200,429.6100,239689
2024-12-27 14:00:00,429.6000,430.3300,429.5500,429.8600,211588
2024-12-27 14:15:00,429.8900,430.3000,429.6500,429.8200,192975
2024-12-27 14:30:00,429.8700,430.5000,429.7500,430.3500,202267
2024-12-27 14:45:00,430.3600,430.7800,430.2063,430.7300,205164
2024-12-27 15:00:00,430.6650,430.7300,429.0100,429.3200,398261
2024-12-27 15:15:00,429.3850,429.5500,428.8100,429.2064,432053
2024-12-27 15:30:00,429.1900,429.4900,428.7300,428.9100,503803
2024-12-27 15:45:00,428.9200,430.9900,428.8400,430.7000,2098335
2024-12-27 16:00:00,430.7000,431.8700,430.2300,431.0636,9297904
2024-12-27 16:15:00,430.5300,431.2500,430.5300,430.7500,38047
2024-12-27 16:30:00,430.7300,442.6200,430.1200,430.2000,18263
2024-12-27 16:45:00,430.1700,430.5800,430.0000,430.3000,103337
2024-12-27 17:00:00,430.4000,430.4800,410.7134,430.1400,6508
2024-12-27 17:15:00,430.0500,430.5300,429.5000,430.0000,18405
2024-12-27 17:30:00,430.0000,430.4900,429.6200,430.1800,1745
2024-12-27 17:45:00,429.8550,430.2100,429.5000,429.9500,2121
2024-12-27 18:00:00,430.1400,430.2100,429.5600,430.1550,606
2024-12-27 18:15:00,430.1400,430.5300,429.5400,429.5400,3059
2024-12-27 18:30:00,429.8750,430.2100,429.5400,430.1050,1077
2024-12-27 18:45:00,430.2100,430.2100,430.0000,430.0050,1575
2024-12-27 19:00:00,430.0050,430.2100,429.6000,429.9000,960
2024-12-27 19:15:00,429.9000,430.8000,429.7600,430.2550,12177
2024-12-27 19:30:00,430.3900,430.6200,430.1320,430.5200,1623
2024-12-27 19:45:00,430.5200,430.6000,430.5000,430.5500,2033
2024-12-30 04:00:00,430.7000,431.0000,429.7100,430.6300,8343
2024-12-30 04:15:00,430.5500,430.6000,430.0100,430.6000,3168
2024-12-30 04:30:00,430.4800,430.6000,429.7400,429.8000,3799
2024-12-30 04:45:00,429.9800,429.9800,429.3700,429.5400,2020
2024-12-30 05:00:00,429.5300,429.7900,429.4200,429.6700,1072
2024-12-30 05:15:00,429.7900,430.3400,429.7500,429.8500,5799
2024-12-30 05:30:00,429.9000,430.0700,429.8500,429.9300,523
2024-12-30 05:45:00,429.9300,430.1200,429.9300,430.0000,1025
2024-12-30 06:00:00,430.0800,430.3100,430.0800,430.2000,1322
2024-12-30 06:15:00,430.2200,430.3600,430.0800,430.1500,1109
2024-12-30 06:30:00,430.1800,430.2100,430.0800,430.1800,718
2024-12-30 06:45:00,430.1800,430.1900,429.6100,429.8400,2026
2024-12-30 07:00:00,429.8400,429.9500,429.0200,429.6000,4419
2024-12-30 07:15:00,429.7300,430.0000,429.1600,429.2000,2890
2024-12-30 07:30:00,429.1700,429.4500,426.8800,427.0400,11789
2024-12-30 07:45:00,427.1700,427.5900,426.5600,426.8400,12690
2024-12-30 08:00:00,429.5800,431.3588,426.4000,426.8100,23894
2024-12-30 08:15:00,426.8200,427.9900,426.6700,426.8000,9594
2024-12-30 08:30:00,426.8350,427.3700,425.5600,426.0000,21926
2024-12-30 08:45:00,426.0150,426.4300,425.4100,426.0000,21584
2024-12-30 09:00:00,426.0000,427.4500,425.6500,426.7000,14097
2024-12-30 09:15:00,426.5080,427.3800,425.5000,426.2200,23987
2024-12-30 09:30:00,426.0600,426.1100,423.4800,424.0000,1198790
2024-12-30 09:45:00,424.0400,424.2800,422.2000,422.6650,601754
2024-12-30 10:00:00,422.6600,424.1400,421.9000,424.0550,529096
2024-12-30 10:15:00,423.8900,423.9800,422.8000,423.2700,373580
2024-12-30 10:30:00,423.3303,424.8800,423.2500,424.6800,430586
2024-12-30 10:45:00,424.7300,425.2950,423.2400,424.4400,296553
2024-12-30 11:00:00,424.3600,424.6250,423.9900,424.4500,212847
2024-12-30 11:15:00,424.4100,425.7900,424.3700,425.1900,671044
2024-12-30 11:30:00,425.1800,426.0499,425.1400,425.8050,313166
2024-12-30 11:45:00,425.7900,425.8400,424.9700,425.4400,307530
2024-12-30 12:00:00,425.4200,426.0000,425.0801,425.5700,227564
2024-12-30 12:15:00,425.5400,426.5900,425.4400,426.5450,220716
2024-12-30 12:30:00,426.5795,427.0000,426.4200,426.9600,260607
2024-12-30 12:45:00,426.9450,427.5500,425.8000,427.0300,262298
2024-12-30 13:00:00,426.9900,427.0134,426.1100,426.8000,201786
2024-12-30 13:15:00,426.7700,427.0000,425.5001,426.1100,216984
2024-12-30 13:30:00,426.0900,427.0000,425.9500,426.7850,217641
2024-12-30 13:45:00,426.8400,427.2000,426.5700,426.8301,273670
2024-12-30 14:00:00,426.9133,427.3000,426.1200,426.6200,203603
2024-12-30 14:15:00,426.5750,426.8810,425.8800,426.6000,242381
2024-12-30 14:30:00,426.5550,427.1300,426.5000,426.5200,217418
2024-12-30 14:45:00,426.5450,427.1700,426.4450,426.9900,215290
2024-12-30 15:00:00,426.9300,427.3900,426.5400,427.1600,288478
2024-12-30 15:15:00,427.1400,427.4300,426.0550,426.0700,259963
2024-12-30 15:30:00,426.1500,426.8000,426.0700,426.5900,316095
2024-12-30 15:45:00,426.6200,426.9600,424.7600,424.8200,1123213
2024-12-30 16:00:00,424.8200,425.8600,424.2000,424.7800,5521940
2024-12-30 16:15:00,424.7100,424.8300,424.2200,424.7500,37649
2024-12-30 16:30:00,424.2500,424.8800,424.2500,424.8800,21400
2024-12-30 16:45:00,424.8600,443.3769,405.2282,424.9900,15397
2024-12-30 17:00:00,424.9900,425.6500,410.6445,424.9650,99505
2024-12-30 17:15:00,425.0650,425.5000,424.6000,424.8500,4043
2024-12-30 17:30:00,424.8137,424.8900,424.2600,424.3500,2979
2024-12-30 17:45:00,424.4000,424.8800,424.2950,424.6000,2948
2024-12-30 18:00:00,424.3200,424.6000,424.1500,424.3000,1874
2024-12-30 18:15:00,424.2500,424.5000,424.0100,424.2550,2001
2024-12-30 18:30:00,424.4877,424.8000,424.0100,424.5000,5888
2024-12-30 18:45:00,424.4250,424.7888,424.3500,424.4500,2867
2024-12-30 19:00:00,424.4000,424.5100,424.0200,424.4250,7930
2024-12-30 19:15:00,424.4250,424.5000,424.0200,424.1350,1842
2024-12-30 19:30:00,424.2500,424.2500,424.0000,424.1000,1468
2024-12-30 19:45:00,424.0000,424.2500,424.0000,424.1100,1415
2024-12-31 04:00:00,424.4300,427.0000,424.0600,426.9800,1359
2024-12-31 04:15:00,427.0000,427.7900,426.5600,427.5400,8559
2024-12-31 04:30:00,427.5500,427.6100,426.5800,427.0300,2756
2024-12-31 04:45:00,426.8200,427.4900,426.8000,427.1300,1397
2024-12-31 05:00:00,426.9800,426.9800,426.5000,426.7200,373
2024-12-31 05:15:00,426.6100,426.8900,426.5700,426.8700,890
2024-12-31 05:30:00,426.7800,427.3800,426.7000,427.3800,697
2024-12-31 05:45:00,427.3300,427.7100,426.9000,427.3900,1204
2024-12-31 06:00:00,427.2300,427.6900,427.2300,427.3500,516
2024-12-31 06:15:00,427.3500,427.4500,426.9000,427.3000,1468
2024-12-31 06:30:00,427.3000,427.4900,427.2000,427.4500,619
2024-12-31 06:45:00,427.4500,427.4500,427.2200,427.3500,466
2024-12-31 07:00:00,427.3000,427.5000,427.1600,427.1600,3537
2024-12-31 07:15:00,427.1600,427.3900,426.8200,427.0400,3358
2024-12-31 07:30:00,427.0500,427.1300,426.5800,427.1200,2748
2024-12-31 07:45:00,427.0400,427.0600,425.6900,426.0400,5578
2024-12-31 08:00:00,424.5387,427.7100,423.6700,425.7600,23514
2024-12-31 08:15:00,425.7650,426.8000,425.2000,426.0700,4184
2024-12-31 08:30:00,426.0700,426.5000,425.2800,426.1250,3045
2024-12-31 08:45:00,426.1800,426.5000,425.2800,426.2500,4650
2024-12-31 09:00:00,426.0900,426.5000,425.2000,426.3900,5776
2024-12-31 09:15:00,426.3808,427.0000,425.1500,426.2700,11063
2024-12-31 09:30:00,426.1000,426.7300,424.2050,424.6100,686934
2024-12-31 09:45:00,424.6100,425.9400,424.4100,425.6200,337388
2024-12-31 10:00:00,425.6600,426.3700,424.5775,425.3850,326525
2024-12-31 10:15:00,425.3850,425.9000,424.6200,425.2000,273205
2024-12-31 10:30:00,425.1200,425.6050,424.2600,424.3400,229232
2024-12-31 10:45:00,424.3350,425.2000,424.0001,424.7600,207737
2024-12-31 11:00:00,424.8250,424.8688,423.3100,423.8386,200026
2024-12-31 11:15:00,423.7800,423.8600,422.8500,423.4813,215273
2024-12-31 11:30:00,423.3200,423.5800,422.7800,423.3799,188338
2024-12-31 11:45:00,423.2950,423.9500,423.0000,423.1900,218018
2024-12-31 12:00:00,423.1900,423.4400,422.7800,423.1800,181875
2024-12-31 12:15:00,423.1900,423.2300,422.2600,422.3300,201417
2024-12-31 12:30:00,422.3150,422.4800,421.8640,422.0750,301652
2024-12-31 12:45:00,422.0725,423.6834,421.9400,423.6834,264821
2024-12-31 13:00:00,423.5500,423.8600,422.5600,422.6300,212731
2024-12-31 13:15:00,422.6250,422.8400,421.7100,421.9300,250810
2024-12-31 13:30:00,421.9050,422.4780,421.8122,422.1650,185253
2024-12-31 13:45:00,422.1618,422.9200,421.8900,421.9900,197229
2024-12-31 14:00:00,421.9300,422.9600,421.5500,422.8300,198092
2024-12-31 14:15:00,422.7800,422.8400,421.7300,421.9400,156951
2024-12-31 14:30:00,421.9900,422.7600,421.8900,422.4500,181464
2024-12-31 14:45:00,422.4000,423.0012,422.2400,422.8100,330221
2024-12-31 15:00:00,422.7400,422.8600,421.6000,421.7300,210403
2024-12-31 15:15:00,421.7100,423.2000,421.6200,423.2000,294680
2024-12-31 15:30:00,423.1700,423.4000,422.2101,422.5550,380610
2024-12-31 15:45:00,422.5500,423.1900,420.6600,421.2910,2280334
2024-12-31 16:00:00,421.6100,421.9800,421.0100,421.8200,8030438
2024-12-31 16:15:00,421.5000,421.9500,421.5000,421.8200,70223
2024-12-31 16:30:00,421.7900,421.8500,420.7909,421.6850,8477
2024-12-31 16:45:00,421.6850,436.1850,403.3159,421.5900,15173
2024-12-31 17:00:00,421.5500,421.6100,421.5000,421.5550,50438
2024-12-31 17:15:00,421.5600,421.6100,421.4000,421.5000,3197
2024-12-31 17:30:00,421.4000,421.6100,421.4000,421.4750,693
2024-12-31 17:45:00,421.4400,421.7535,421.4000,421.7500,3405
2024-12-31 18:00:00,421.7500,421.7600,421.4800,421.5000,1689
2024-12-31 18:15:00,421.5000,421.5500,421.4000,421.4400,1485
2024-12-31 18:30:00,421.4600,421.4800,421.3000,421.3250,1390
2024-12-31 18:45:00,421.3250,421.4000,421.2000,421.3700,1677
2024-12-31 19:00:00,421.3700,421.7600,421.3000,421.6900,2507
2024-12-31 19:15:00,421.7600,421.7600,421.5000,421.5300,534
2024-12-31 19:30:00,421.6150,421.7300,421.5000,421.5500,1012
2024-12-31 19:45:00,421.6000,421.8400,421.5000,421.6300,2735
2025-01-02 04:00:00,424.5000,424.8300,422.4400,424.5800,10163
2025-01-02 04:15:00,424.5400,425.0000,424.4800,424.6700,4695
2025-01-02 04:30:00,424.5600,424.7600,424.2200,424.6500,2445
2025-01-02 04:45:00,424.4500,425.7100,424.4500,425.2200,4685
2025-01-02 05:00:00,425.3000,425.3000,424.7900,424.9400,4477
2025-01-02 05:15:00,424.8900,425.2700,424.8900,425.1700,1374
2025-01-02 05:30:00,425.1300,425.4700,425.1000,425.3600,2083
2025-01-02 05:45:00,425.3800,425.5800,425.0800,425.5000,2055
2025-01-02 06:00:00,425.5000,425.9000,425.2600,425.8600,1629
2025-01-02 06:15:00,425.8600,426.5800,425.8200,425.9700,4612
2025-01-02 06:30:00,425.9000,427.2200,425.6000,427.2200,5635
2025-01-02 06:45:00,427.2000,428.3000,426.4600,428.1400,15201
2025-01-02 07:00:00,427.9400,428.2500,427.1300,427.5500,15545
2025-01-02 07:15:00,427.5000,427.7900,427.2600,427.6500,11200
2025-01-02 07:30:00,427.7000,427.7200,426.6500,426.7500,9787
2025-01-02 07:45:00,426.7100,427.4800,426.0300,426.4000,8074
2025-01-02 08:00:00,424.5270,439.5700,421.4995,426.4800,39511
2025-01-02 08:15:00,426.4900,426.7000,421.5000,425.8500,13942
2025-01-02 08:30:00,425.6950,426.7000,425.4600,426.6816,25339
2025-01-02 08:45:00,426.5100,426.5100,425.6000,425.9000,5172
2025-01-02 09:00:00,425.8500,426.4000,425.2200,425.9800,16454
2025-01-02 09:15:00,426.0200,427.3000,425.0200,425.7100,25103
2025-01-02 09:30:00,425.5300,426.0700,422.7000,423.1200,1207534
2025-01-02 09:45:00,423.1900,425.5000,422.9500,425.4000,615033
2025-01-02 10:00:00,425.5000,425.9300,424.7400,425.5200,570193
2025-01-02 10:15:00,425.5200,425.6400,422.2500,423.1900,602221
2025-01-02 10:30:00,423.1200,423.3650,420.5000,421.2600,540624
2025-01-02 10:45:00,421.1750,423.1100,421.0300,421.7300,378478
2025-01-02 11:00:00,421.9000,421.9600,420.3000,421.3040,367855
2025-01-02 11:15:00,421.3550,421.9300,420.7600,421.4800,252196
2025-01-02 11:30:00,421.4900,422.0800,421.0950,421.3100,297700
2025-01-02 11:45:00,421.3900,422.3600,421.3300,421.6100,342924
2025-01-02 12:00:00,421.6203,421.9600,420.7300,421.4300,272134
2025-01-02 12:15:00,421.3600,421.3600,418.0600,418.3400,700352
2025-01-02 12:30:00,418.2500,418.3188,415.4600,415.9499,618657
2025-01-02 12:45:00,415.9400,416.4500,414.8500,416.1200,471375
2025-01-02 13:00:00,416.0000,416.5900,414.9000,415.4300,447219
2025-01-02 13:15:00,415.5400,416.2600,414.9150,416.2300,322468
2025-01-02 13:30:00,416.2000,416.8200,415.2300,416.7100,386934
2025-01-02 13:45:00,416.6200,416.7036,414.9600,415.6700,330288
2025-01-02 14:00:00,415.7400,417.1000,415.3400,416.0350,388294
2025-01-02 14:15:00,416.0000,417.3200,416.0000,417.0700,302045
2025-01-02 14:30:00,416.9600,417.3500,416.5000,417.0290,249217
2025-01-02 14:45:00,417.1100,417.9496,416.3100,416.3700,305840
2025-01-02 15:00:00,416.4300,418.4800,416.4300,418.1200,303884
2025-01-02 15:15:00,418.0500,418.5300,417.5600,418.1600,350337
2025-01-02 15:30:00,418.2500,418.8900,417.8700,418.2650,428071
2025-01-02 15:45:00,418.2850,418.9500,418.0100,418.6900,1276975
2025-01-02 16:00:00,418.6800,435.2400,418.2500,418.6043,6219000
2025-01-02 16:15:00,418.5800,419.2200,418.5800,418.9050,27982
2025-01-02 16:30:00,418.8500,419.2000,418.5800,418.8300,304359
2025-01-02 16:45:00,418.8500,418.9600,418.5800,418.7800,4147
2025-01-02 17:00:00,418.7400,418.9400,418.6100,418.9100,1642
2025-01-02 17:15:00,418.9400,440.3800,394.5207,418.9300,3584
2025-01-02 17:30:00,418.6100,437.0155,394.5207,418.8700,2782
2025-01-02 17:45:00,418.7200,418.8400,418.6100,418.7000,1587
2025-01-02 18:00:00,418.7500,418.7800,418.1000,418.5400,6037
2025-01-02 18:15:00,418.5400,418.6900,418.1000,418.3000,4036
2025-01-02 18:30:00,418.3050,418.6500,418.2000,418.3100,3944
2025-01-02 18:45:00,418.2200,418.4300,418.0300,418.3100,2860
2025-01-02 19:00:00,418.3650,419.3500,418.2800,419.1900,21723
2025-01-02 19:15:00,419.1950,420.0000,418.9900,419.8000,8511
2025-01-02 19:30:00,419.5000,420.0000,419.1800,419.9400,2931
2025-01-02 19:45:00,419.9500,420.4500,419.8000,419.8100,4131
2025-01-03 04:00:00,420.8000,421.2500,420.0400,421.2400,6706
2025-01-03 04:15:00,421.2100,421.8000,421.1600,421.4700,2759
2025-01-03 04:30:00,421.5100,421.6300,421.3100,421.5000,2266
2025-01-03 04:45:00,421.5000,421.5000,421.3000,421.4400,729
2025-01-03 05:00:00,421.4100,421.4100,420.9700,421.1500,4543
2025-01-03 05:15:00,421.2000,421.2200,420.7300,420.8700,3015
2025-01-03 05:30:00,420.8600,421.0000,420.6900,420.8800,845
2025-01-03 05:45:00,420.8000,420.9000,420.5800,420.8800,4935
2025-01-03 06:00:00,420.8800,420.8800,420.4500,420.6000,4682
2025-01-03 06:15:00,420.5600,420.7800,420.5300,420.7000,1158
2025-01-03 06:30:00,420.6700,420.7000,420.5100,420.6000,732
2025-01-03 06:45:00,420.6100,420.6800,420.4000,420.6600,1515
2025-01-03 07:00:00,420.6500,420.6700,419.5500,420.0100,9126
2025-01-03 07:15:00,419.9700,420.0000,419.4000,419.8100,5977
2025-01-03 07:30:00,419.8400,420.2000,419.7900,419.9700,4520
2025-01-03 07:45:00,419.9900,420.3800,419.9200,420.0000,4670
