,Open,High,Low,Close,Volume
2024-12-27 10:30:00,591.1500,593.5400,590.5900,593.3900,242940
2024-12-27 10:45:00,593.3550,594.4781,592.5600,594.0899,204120
2024-12-27 11:00:00,594.0500,594.9835,592.1219,592.4900,163440
2024-12-27 11:15:00,592.5600,595.5000,592.5600,595.3850,150598
2024-12-27 11:30:00,595.3300,595.4200,592.6900,592.7200,197064
2024-12-27 11:45:00,592.7200,593.0199,590.2500,590.8600,285512
2024-12-27 12:00:00,590.8850,591.6000,590.4200,590.5600,132980
2024-12-27 12:15:00,590.6729,591.3550,589.8000,590.6800,244735
2024-12-27 12:30:00,590.7900,592.0000,590.4000,591.6296,167170
2024-12-27 12:45:00,591.6150,592.7999,590.8101,592.5500,132446
2024-12-27 13:00:00,592.4250,593.7000,592.2500,593.0500,131292
2024-12-27 13:15:00,593.1450,593.6800,592.7500,593.1800,89123
2024-12-27 13:30:00,593.2100,594.3812,592.9024,594.2791,102879
2024-12-27 13:45:00,594.0200,595.8800,593.8000,595.4300,139343
2024-12-27 14:00:00,595.3600,596.3000,595.1000,595.6250,145178
2024-12-27 14:15:00,595.5900,596.4000,595.0100,595.3700,132239
2024-12-27 14:30:00,595.3700,597.4999,595.3650,597.3200,165674
2024-12-27 14:45:00,597.2800,598.0000,596.5600,597.5900,194378
2024-12-27 15:00:00,597.4700,597.5400,595.7500,595.9300,181104
2024-12-27 15:15:00,596.0550,596.6036,595.5750,596.2400,312214
2024-12-27 15:30:00,596.2400,596.4500,595.2109,595.4400,216576
2024-12-27 15:45:00,595.5550,600.0000,595.4200,599.9100,860757
2024-12-27 16:00:00,599.9100,600.4000,595.6120,600.1000,3112002
2024-12-27 16:15:00,600.0947,600.2200,599.8100,599.9100,34626
2024-12-27 16:30:00,599.9600,599.9800,598.4500,599.1550,12421
2024-12-27 16:45:00,599.3000,599.8100,599.0100,599.7000,7315
2024-12-27 17:00:00,599.5800,600.0000,567.5605,599.8000,2815
2024-12-27 17:15:00,599.9500,599.9800,599.3500,599.5800,5411
2024-12-27 17:30:00,599.5300,599.8100,599.3600,599.6800,961
2024-12-27 17:45:00,599.5450,599.6900,599.3500,599.6800,6064
2024-12-27 18:00:00,599.5850,599.6460,599.4900,599.5300,668
2024-12-27 18:15:00,599.5000,599.5700,599.4900,599.5050,219
2024-12-27 18:30:00,599.4950,599.5600,599.3500,599.3640,1663
2024-12-27 18:45:00,599.4600,599.5700,599.3500,599.3500,1047
2024-12-27 19:00:00,599.4550,599.5600,599.3500,599.3552,199
2024-12-27 19:15:00,599.4550,599.5600,599.3500,599.4500,483
2024-12-27 19:30:00,599.4550,599.5700,599.3500,599.5000,664
2024-12-27 19:45:00,599.4000,599.6900,599.3500,599.5200,969
2024-12-30 04:00:00,599.1200,599.2300,595.9000,596.0000,3077
2024-12-30 04:15:00,596.1800,596.9800,595.8600,596.6000,2897
2024-12-30 04:30:00,596.6300,596.7000,595.7600,595.8100,1954
2024-12-30 04:45:00,595.8100,596.6900,595.5100,596.4600,2928
2024-12-30 05:00:00,596.4200,597.9900,596.4200,597.4700,2443
2024-12-30 05:15:00,597.2900,597.7700,596.5000,596.9100,701
2024-12-30 05:30:00,597.3000,597.5000,596.8600,597.0500,638
2024-12-30 05:45:00,596.8600,597.4900,596.7300,597.2400,399
2024-12-30 06:00:00,597.2200,597.2800,596.7400,597.0700,469
2024-12-30 06:15:00,597.2800,597.8400,597.1500,597.1500,1982
2024-12-30 06:30:00,597.1500,597.4100,596.5000,596.8400,1644
2024-12-30 06:45:00,597.0000,597.2700,596.8000,596.8000,477
2024-12-30 07:00:00,596.9900,597.2700,596.7000,596.7000,1989
2024-12-30 07:15:00,596.7800,597.2600,596.4700,596.6800,1885
2024-12-30 07:30:00,596.5000,596.6000,594.0000,594.2200,5844
2024-12-30 07:45:00,594.3900,594.9400,593.1700,593.4100,7199
2024-12-30 08:00:00,599.8100,599.8100,593.0000,593.4550,56200
2024-12-30 08:15:00,593.0100,594.0900,592.4000,592.6100,6297
2024-12-30 08:30:00,592.4000,593.0000,590.0000,590.4200,18167
2024-12-30 08:45:00,590.7500,590.9900,588.5000,589.1000,24219
2024-12-30 09:00:00,599.7050,599.7050,589.0300,590.0800,13891
2024-12-30 09:15:00,590.1900,590.5000,587.1200,588.7200,20577
2024-12-30 09:30:00,588.7500,592.2600,586.1100,587.4901,608972
2024-12-30 09:45:00,587.5950,589.8100,586.7150,586.9900,365403
2024-12-30 10:00:00,586.8500,589.5099,585.5800,589.3400,379449
2024-12-30 10:15:00,589.0900,589.6700,587.3100,588.6600,261811
2024-12-30 10:30:00,588.5300,591.3900,588.4000,590.0025,361766
2024-12-30 10:45:00,589.9975,591.1300,587.6600,589.7300,281216
2024-12-30 11:00:00,589.5700,591.2942,588.9400,590.6700,206802
2024-12-30 11:15:00,590.7200,592.6700,590.4900,591.5733,223327
2024-12-30 11:30:00,591.4400,594.5600,591.4400,594.4600,186833
2024-12-30 11:45:00,594.4450,595.7700,594.0300,595.5137,224512
2024-12-30 12:00:00,595.5980,596.2500,594.4001,595.1000,147463
2024-12-30 12:15:00,595.2000,596.7100,594.9901,596.1600,137991
2024-12-30 12:30:00,596.2400,596.8299,595.5053,596.4700,110678
2024-12-30 12:45:00,596.2200,596.9399,594.2101,596.5600,154658
2024-12-30 13:00:00,596.6799,596.6799,595.1001,596.3300,110598
2024-12-30 13:15:00,596.2400,596.4600,594.0600,594.6500,115439
2024-12-30 13:30:00,594.5400,595.8700,594.4450,595.6700,105811
2024-12-30 13:45:00,595.7300,596.0400,594.8100,595.1300,92055
2024-12-30 14:00:00,595.2185,595.4299,593.6400,594.0600,97824
2024-12-30 14:15:00,593.9500,594.7324,593.1500,594.3050,117126
2024-12-30 14:30:00,594.2900,594.9899,594.0500,594.3100,125182
2024-12-30 14:45:00,594.2594,595.2400,594.2594,594.9350,95903
2024-12-30 15:00:00,594.8600,595.0000,593.8200,594.8400,140731
2024-12-30 15:15:00,594.8600,594.9700,592.3800,592.4400,165987
2024-12-30 15:30:00,592.3950,593.7313,592.3700,593.0250,182305
2024-12-30 15:45:00,593.1000,593.9600,590.9200,590.9200,521615
2024-12-30 16:00:00,590.9200,591.4099,590.0000,590.8500,2078972
2024-12-30 16:15:00,590.9900,591.2400,590.3000,590.8000,39188
2024-12-30 16:30:00,590.6800,590.9900,590.6800,590.9450,3893
2024-12-30 16:45:00,590.9400,630.9244,553.1952,591.4950,12830
2024-12-30 17:00:00,591.4950,592.2900,590.8100,591.3300,32722
2024-12-30 17:15:00,591.8500,591.8500,590.4000,590.6800,3440
2024-12-30 17:30:00,590.7500,591.8500,590.5200,590.6900,1902
2024-12-30 17:45:00,590.5600,591.1900,590.4000,590.7000,901
2024-12-30 18:00:00,590.7500,590.8000,590.3000,590.3000,2171
2024-12-30 18:15:00,590.3100,590.9900,590.0200,590.2100,5047
2024-12-30 18:30:00,590.4000,590.9700,590.0200,590.2100,2953
2024-12-30 18:45:00,590.1300,590.4000,590.0200,590.3400,1958
2024-12-30 19:00:00,590.3600,590.4000,590.0300,590.4000,2346
2024-12-30 19:15:00,590.4000,590.9700,590.0200,590.0200,1882
2024-12-30 19:30:00,590.1667,590.8700,590.0000,590.4900,1055
2024-12-30 19:45:00,590.0000,590.5000,589.9900,589.9900,1754
2024-12-31 04:00:00,591.0100,592.9500,591.0100,592.4300,449
2024-12-31 04:15:00,593.0000,595.0000,592.1300,595.0000,594
2024-12-31 04:30:00,595.7000,595.7000,594.0100,594.6900,1385
2024-12-31 04:45:00,594.5600,594.7000,594.0800,594.5100,345
2024-12-31 05:00:00,594.2100,594.6000,593.9600,593.9600,439
2024-12-31 05:15:00,594.0200,594.5900,593.9700,594.4800,412
2024-12-31 05:30:00,594.5300,594.7000,594.1900,594.7000,304
2024-12-31 05:45:00,594.5600,594.7500,594.2900,594.2900,319
2024-12-31 06:00:00,594.6900,595.3500,594.4400,594.9100,386
2024-12-31 06:15:00,594.8800,594.9000,594.0100,594.3200,794
2024-12-31 06:30:00,594.5700,594.7200,594.1000,594.5000,205
2024-12-31 06:45:00,594.3100,594.6700,594.1200,594.6300,234
2024-12-31 07:00:00,594.2600,595.5000,594.2600,595.0200,3242
2024-12-31 07:15:00,595.2200,595.2700,594.1000,594.4900,2273
2024-12-31 07:30:00,594.4400,594.4900,593.7400,594.4900,1545
2024-12-31 07:45:00,594.3600,594.3800,592.4000,592.5200,2918
2024-12-31 08:00:00,591.2557,595.7347,590.0000,593.6038,15870
2024-12-31 08:15:00,593.4500,594.4000,592.7500,593.6200,3521
2024-12-31 08:30:00,593.4500,593.9900,591.2400,593.6000,6715
2024-12-31 08:45:00,593.5000,593.9900,592.0000,592.7600,8976
2024-12-31 09:00:00,592.6700,626.1100,589.0250,593.1500,3443
2024-12-31 09:15:00,593.3000,593.9900,591.6600,592.1900,12966
2024-12-31 09:30:00,592.2650,593.9700,589.2600,590.6712,412566
2024-12-31 09:45:00,590.7100,593.2500,590.2401,592.7350,187475
2024-12-31 10:00:00,592.5900,593.9000,590.1101,591.3900,163097
2024-12-31 10:15:00,591.4400,593.5950,590.6001,590.6173,218665
2024-12-31 10:30:00,590.7600,592.0600,589.8500,590.2572,175562
2024-12-31 10:45:00,590.3475,591.7400,590.1200,591.0500,85021
2024-12-31 11:00:00,591.0000,591.2600,589.2100,590.0800,123016
2024-12-31 11:15:00,590.1999,590.1999,588.2900,589.5150,133879
2024-12-31 11:30:00,589.5100,591.4987,589.1400,590.6900,127449
2024-12-31 11:45:00,590.5300,591.7800,590.4800,590.8000,122982
2024-12-31 12:00:00,590.6228,591.0000,589.7450,590.1441,87069
2024-12-31 12:15:00,590.2350,590.8800,588.6000,588.9000,85296
2024-12-31 12:30:00,588.7101,589.0572,586.1800,587.2495,173536
2024-12-31 12:45:00,587.2900,589.5274,586.6401,589.5000,143269
2024-12-31 13:00:00,589.3800,590.3200,588.6200,588.6700,96197
2024-12-31 13:15:00,588.6200,589.3299,586.8501,587.0700,146448
2024-12-31 13:30:00,587.0700,588.0400,586.6300,587.6700,113535
2024-12-31 13:45:00,587.5800,588.0000,586.6100,586.6320,79503
2024-12-31 14:00:00,586.5600,588.5250,585.7400,588.5200,127359
2024-12-31 14:15:00,588.5200,588.7336,586.5000,586.5000,90639
2024-12-31 14:30:00,586.5100,587.1800,586.0500,586.7000,83112
2024-12-31 14:45:00,586.6990,588.7550,586.5701,588.7050,83179
2024-12-31 15:00:00,588.5700,589.4197,587.7500,588.2300,98746
2024-12-31 15:15:00,588.1550,590.6400,588.0800,590.5000,144738
2024-12-31 15:30:00,590.4800,590.5300,588.8800,588.8900,180457
2024-12-31 15:45:00,588.7900,588.9900,583.8500,585.5500,1026417
2024-12-31 16:00:00,585.6700,586.1400,584.0000,585.8200,2527263
2024-12-31 16:15:00,585.5100,590.6980,585.5100,585.8750,28997
2024-12-31 16:30:00,585.8500,612.6278,585.7000,586.1600,4476
2024-12-31 16:45:00,586.8000,612.6278,585.7500,585.7500,4033
2024-12-31 17:00:00,585.7600,586.6500,585.5100,585.9250,5251
2024-12-31 17:15:00,585.9300,586.0000,585.8500,586.0000,1055
2024-12-31 17:30:00,585.9600,586.2500,585.8600,586.1150,1312
2024-12-31 17:45:00,586.2300,586.2500,585.5100,585.9650,2604
2024-12-31 18:00:00,586.0000,586.0000,585.7100,585.9000,1439
2024-12-31 18:15:00,585.9100,586.0000,585.8500,585.9350,477
2024-12-31 18:30:00,585.9500,586.0000,585.7100,585.7550,1642
2024-12-31 18:45:00,585.7900,585.8000,585.5660,585.7200,813
2024-12-31 19:00:00,585.7200,585.9000,585.6400,585.7900,865
2024-12-31 19:15:00,585.7650,586.0000,585.6500,585.6500,636
2024-12-31 19:30:00,585.8200,586.2500,585.6500,585.8250,2482
2024-12-31 19:45:00,585.8400,586.2500,585.5500,585.5500,2022
2025-01-02 04:00:00,589.5400,593.5500,588.1400,593.1700,5632
2025-01-02 04:15:00,593.1700,593.8800,592.8700,593.0200,2108
2025-01-02 04:30:00,593.4000,593.4000,592.5300,592.8600,1510
2025-01-02 04:45:00,592.9200,592.9200,591.8000,592.4500,2363
2025-01-02 05:00:00,592.1300,592.5300,590.5000,590.7900,3669
2025-01-02 05:15:00,590.7900,592.3900,590.4500,592.3400,1428
2025-01-02 05:30:00,592.0200,592.4000,591.3200,591.9100,988
2025-01-02 05:45:00,591.8800,591.9500,591.4800,591.7100,1555
2025-01-02 06:00:00,591.6400,591.8800,591.4400,591.8800,895
2025-01-02 06:15:00,591.6300,591.9700,591.6300,591.9100,1215
2025-01-02 06:30:00,591.8800,592.0000,591.3000,591.8800,1793
2025-01-02 06:45:00,591.8800,593.5800,591.7200,593.5500,2215
2025-01-02 07:00:00,593.4300,593.7400,592.3000,593.5800,11210
2025-01-02 07:15:00,593.7000,593.9600,593.0800,593.6000,4248
2025-01-02 07:30:00,593.6100,593.9600,592.8900,593.0000,5979
2025-01-02 07:45:00,593.0000,593.3500,591.2700,592.1400,9938
2025-01-02 08:00:00,589.3212,594.0000,585.5100,592.7500,24339
2025-01-02 08:15:00,592.7500,593.2200,585.5100,592.2500,8346
2025-01-02 08:30:00,592.2300,593.4300,591.7200,593.3900,11235
2025-01-02 08:45:00,593.3900,593.4300,592.2500,593.0000,8441
2025-01-02 09:00:00,593.2100,593.5600,592.2000,593.4000,21854
2025-01-02 09:15:00,593.4000,593.8800,588.4500,588.8500,35978
2025-01-02 09:30:00,589.7200,593.5400,587.8200,590.1400,821324
2025-01-02 09:45:00,590.1800,598.4600,589.8900,598.2876,748458
2025-01-02 10:00:00,598.5100,604.8034,598.0000,603.4200,807844
2025-01-02 10:15:00,603.5500,604.9100,598.1000,599.1650,766527
2025-01-02 10:30:00,599.1000,600.3600,597.1800,597.6500,423659
2025-01-02 10:45:00,597.5300,600.2900,596.1400,598.7100,363996
2025-01-02 11:00:00,598.7100,599.1500,596.0301,598.2614,365568
2025-01-02 11:15:00,598.5999,599.5200,596.6800,598.2700,247539
2025-01-02 11:30:00,598.2500,600.4000,597.8070,599.2800,227064
2025-01-02 11:45:00,599.3800,601.2800,599.0000,600.3266,330849
2025-01-02 12:00:00,600.4350,601.3700,599.2100,600.9000,222349
2025-01-02 12:15:00,600.8000,600.9169,594.6100,594.8800,263071
2025-01-02 12:30:00,594.6900,594.7800,590.5371,591.0679,319367
2025-01-02 12:45:00,591.2300,592.2100,589.0000,591.5455,334171
2025-01-02 13:00:00,591.5400,592.7400,589.1500,591.2359,240916
2025-01-02 13:15:00,591.4850,593.0500,590.0201,593.0500,234147
2025-01-02 13:30:00,593.0450,593.2300,590.1100,593.2300,175283
2025-01-02 13:45:00,593.0000,593.7200,591.2900,593.6600,198869
2025-01-02 14:00:00,593.4200,595.5130,593.0000,594.2000,197497
2025-01-02 14:15:00,594.2900,596.2500,594.0287,595.7125,170368
2025-01-02 14:30:00,595.6775,596.1300,594.5487,595.1300,158955
2025-01-02 14:45:00,595.2100,596.7200,593.6200,593.6200,202491
2025-01-02 15:00:00,594.0400,597.3000,593.8200,596.9050,189466
2025-01-02 15:15:00,596.8000,597.0475,596.0100,596.3715,186381
2025-01-02 15:30:00,596.5100,597.7524,595.6223,596.5400,264317
2025-01-02 15:45:00,596.6500,599.6100,596.4800,599.2900,990243
2025-01-02 16:00:00,599.2900,599.9900,596.5663,599.7137,3276523
2025-01-02 16:15:00,599.5400,600.3500,599.2400,600.2100,21198
2025-01-02 16:30:00,599.7550,600.2500,599.2500,599.8000,3568
2025-01-02 16:45:00,599.5000,599.8750,599.2400,599.4700,3188
2025-01-02 17:00:00,599.4750,600.0000,599.2400,599.6950,107433
2025-01-02 17:15:00,599.6900,600.0000,567.1052,599.2900,5201
2025-01-02 17:30:00,599.3650,599.4800,567.1052,599.3142,502716
2025-01-02 17:45:00,599.3900,599.4800,599.0000,599.2500,2825
2025-01-02 18:00:00,599.3600,599.4900,598.5300,598.9550,4036
2025-01-02 18:15:00,599.0000,599.2000,598.5600,598.8500,1515
2025-01-02 18:30:00,598.8550,599.1900,598.4000,598.6150,612
2025-01-02 18:45:00,598.4100,598.8200,597.3000,598.0000,3543
2025-01-02 19:00:00,597.8050,600.5500,597.6050,600.2100,10784
2025-01-02 19:15:00,600.2100,600.6700,599.0280,600.2000,5393
2025-01-02 19:30:00,599.9550,601.0000,599.9550,600.9700,2176
2025-01-02 19:45:00,601.0000,601.2500,600.2100,600.8200,2557
2025-01-03 04:00:00,601.8700,602.0000,601.0000,602.0000,3100
2025-01-03 04:15:00,602.0000,602.9100,601.9500,602.7900,4804
2025-01-03 04:30:00,602.7700,603.1800,602.2500,603.1800,2613
2025-01-03 04:45:00,603.1400,603.1700,602.4500,602.7800,1868
2025-01-03 05:00:00,602.5300,602.6100,601.5600,602.3300,945
2025-01-03 05:15:00,602.4000,602.8000,601.7000,602.2500,1427
2025-01-03 05:30:00,602.2100,602.6700,602.0400,602.5800,674
2025-01-03 05:45:00,602.5800,602.6000,601.6800,601.9000,1816
2025-01-03 06:00:00,601.9300,601.9900,601.5500,601.7500,623
2025-01-03 06:15:00,601.7500,602.5100,601.6900,602.2000,777
2025-01-03 06:30:00,602.1000,602.3200,602.0000,602.0000,348
2025-01-03 06:45:00,602.2700,602.5500,602.0000,602.1300,651
2025-01-03 07:00:00,602.1100,602.1100,601.0300,601.4000,5193
2025-01-03 07:15:00,601.3700,601.5500,600.6100,601.2400,1476
2025-01-03 07:30:00,601.1400,601.4600,600.5500,601.3700,1319
2025-01-03 07:45:00,601.4000,601.5000,601.0300,601.4500,944
2025-01-03 08:00:00,601.5092,602.8705,599.2400,601.5400,17253
