,Open,High,Low,Close,Volume
2025-01-02 17:30:00,189.0900,189.1900,186.5501,189.0492,1467
2025-01-02 17:45:00,189.0500,189.3500,189.0000,189.3430,2049
2025-01-02 18:00:00,189.1700,189.3500,189.0000,189.1300,3318
2025-01-02 18:15:00,189.1300,189.1300,188.9700,189.0100,1406
2025-01-02 18:30:00,188.9800,189.0100,188.8000,188.8800,827
2025-01-02 18:45:00,188.8543,188.9000,188.8000,188.8200,3114
2025-01-02 19:00:00,188.8100,189.7400,188.7564,189.7000,13617
2025-01-02 19:15:00,189.6899,190.0000,189.0000,189.7700,5529
2025-01-02 19:30:00,189.7700,189.9900,189.5500,189.8800,3490
2025-01-02 19:45:00,189.8800,189.9000,189.6500,189.8800,3305
2025-01-03 04:00:00,189.8900,190.3700,189.8900,190.1400,10616
2025-01-03 04:15:00,190.2000,190.3000,190.0800,190.0900,1844
2025-01-03 04:30:00,190.0900,190.2700,190.0400,190.2000,2967
2025-01-03 04:45:00,190.1600,190.2200,190.0700,190.1700,1549
2025-01-03 05:00:00,190.1200,190.1600,189.9500,190.1600,4632
2025-01-03 05:15:00,190.1400,190.1400,189.9000,190.0400,1504
2025-01-03 05:30:00,189.9900,190.0500,189.8900,190.0200,994
2025-01-03 05:45:00,190.0400,190.0400,189.7000,189.8500,1640
2025-01-03 06:00:00,189.8700,189.8800,189.7600,189.8600,687
2025-01-03 06:15:00,189.8800,190.2000,189.8400,190.1800,1482
2025-01-03 06:30:00,190.1700,190.1900,190.0700,190.0700,545
2025-01-03 06:45:00,190.1000,190.1400,189.9300,189.9700,854
2025-01-03 07:00:00,189.9200,189.9800,189.6400,189.7600,15091
2025-01-03 07:15:00,189.7300,189.7900,189.5900,189.7900,3665
2025-01-03 07:30:00,189.7900,189.8900,189.5400,189.8600,5366
2025-01-03 07:45:00,189.8700,189.9400,189.7200,189.9000,2366
2025-01-03 08:00:00,189.7500,190.3721,189.4300,190.0100,36552
2025-01-03 08:15:00,190.0200,190.1680,189.9300,190.1100,9684
2025-01-03 08:30:00,190.1600,190.2665,190.0200,190.1600,5611
2025-01-03 08:45:00,190.2300,190.2600,189.4300,190.0400,36562
2025-01-03 09:00:00,190.0800,190.2000,189.9900,190.1400,14275
2025-01-03 09:15:00,190.1100,191.9900,165.3000,191.6400,93744
2025-01-03 09:30:00,191.3700,193.2100,191.1100,192.5400,2234941
2025-01-03 09:45:00,192.5500,192.8600,191.0942,191.4940,846484
2025-01-03 10:00:00,191.4900,191.9500,190.5900,190.8400,714043
2025-01-03 10:15:00,190.8500,191.0326,189.9750,190.7100,667765
2025-01-03 10:30:00,190.7150,191.3000,190.3900,191.1300,638615
2025-01-03 10:45:00,191.1250,191.2700,190.6100,190.7664,371087
2025-01-03 11:00:00,190.7600,191.1672,190.3300,190.6300,495963
2025-01-03 11:15:00,190.5950,191.0800,190.4200,191.0350,411249
2025-01-03 11:30:00,191.0200,192.0600,190.9500,191.9300,549455
2025-01-03 11:45:00,191.9200,192.4198,191.8900,192.0220,552053
2025-01-03 12:00:00,192.0300,192.4400,192.0150,192.0300,341686
2025-01-03 12:15:00,192.0400,192.2300,191.8100,191.9000,321360
2025-01-03 12:30:00,191.9200,191.9850,191.6700,191.7200,250227
2025-01-03 12:45:00,191.7200,192.0500,191.6500,191.9300,261984
2025-01-03 13:00:00,191.9470,191.9999,191.7600,191.9700,205855
2025-01-03 13:15:00,191.9700,192.3310,191.9700,192.3250,309128
2025-01-03 13:30:00,192.3100,192.3800,192.0200,192.2200,304540
2025-01-03 13:45:00,192.2300,192.3599,191.8572,191.9100,365063
2025-01-03 14:00:00,191.9000,192.3300,191.8300,192.3000,344605
2025-01-03 14:15:00,192.2900,192.3500,192.1250,192.3300,294708
2025-01-03 14:30:00,192.3250,192.6978,192.2000,192.5450,359399
2025-01-03 14:45:00,192.5450,192.6500,192.2800,192.2900,270617
2025-01-03 15:00:00,192.2850,192.2850,192.0000,192.0450,325397
2025-01-03 15:15:00,192.0400,192.1200,191.9100,192.0850,377907
2025-01-03 15:30:00,192.0800,192.0850,191.7600,191.7700,552737
2025-01-03 15:45:00,191.7900,191.9900,191.3850,191.7800,1771935
2025-01-03 16:00:00,191.7800,191.8452,191.5100,191.5212,5466187
2025-01-03 16:15:00,191.7900,191.7900,191.5100,191.6100,15803
2025-01-03 16:30:00,191.5365,191.7900,189.4300,191.6700,61431
2025-01-03 16:45:00,191.6200,191.7900,189.9325,191.6700,9993
2025-01-03 17:00:00,191.6600,191.7900,189.9325,191.6400,28189
2025-01-03 17:15:00,191.6900,191.7900,191.6100,191.6497,989764
2025-01-03 17:30:00,191.6400,191.6500,191.6100,191.6200,603
2025-01-03 17:45:00,191.6492,191.6800,191.6000,191.6100,4417
2025-01-03 18:00:00,191.6800,191.7200,191.6000,191.7000,1281
2025-01-03 18:15:00,191.7000,191.7900,191.7000,191.7800,682
2025-01-03 18:30:00,191.7600,191.7900,191.7500,191.7500,1008
2025-01-03 18:45:00,191.7800,191.9100,191.7500,191.8100,2297
2025-01-03 19:00:00,191.8200,191.9000,191.7500,191.7800,2426
2025-01-03 19:15:00,191.7900,192.0000,191.7500,191.9300,4940
2025-01-03 19:30:00,191.9300,191.9700,191.8900,191.9700,703
2025-01-03 19:45:00,191.9700,191.9700,191.9100,191.9200,2009
2025-01-06 04:00:00,192.8000,192.9700,192.3600,192.7100,15652
2025-01-06 04:15:00,192.7600,192.9300,192.6500,192.8900,10198
2025-01-06 04:30:00,192.9000,193.1000,192.8200,193.0000,9373
2025-01-06 04:45:00,192.9900,193.0900,192.9300,193.0100,4248
2025-01-06 05:00:00,193.0300,193.1500,192.9000,193.1300,4958
2025-01-06 05:15:00,193.1300,193.5000,193.1100,193.3000,6638
2025-01-06 05:30:00,193.2700,193.3000,193.1400,193.2700,3957
2025-01-06 05:45:00,193.2800,193.2800,193.1100,193.2800,4078
2025-01-06 06:00:00,193.2800,193.7500,193.0600,193.6500,13059
2025-01-06 06:15:00,193.6700,193.8000,193.6300,193.7400,6555
2025-01-06 06:30:00,193.7400,193.7700,193.6800,193.7200,6959
2025-01-06 06:45:00,193.7300,193.7400,193.4500,193.6700,9658
2025-01-06 07:00:00,193.6600,193.7500,193.3700,193.6100,14131
2025-01-06 07:15:00,193.6200,193.6600,193.3700,193.4100,14179
2025-01-06 07:30:00,193.4300,193.6400,193.3000,193.6200,9839
2025-01-06 07:45:00,193.6300,193.7500,193.4600,193.5400,11410
2025-01-06 08:00:00,193.6500,193.7940,192.1000,193.7400,77718
2025-01-06 08:15:00,193.7400,193.7600,193.6300,193.7500,14519
2025-01-06 08:30:00,193.7500,193.8800,190.7250,193.0000,80985
2025-01-06 08:45:00,193.0000,193.9000,192.9200,193.8800,91604
2025-01-06 09:00:00,193.8500,193.9600,193.7400,193.8500,41955
2025-01-06 09:15:00,193.8500,194.4500,193.0000,193.9000,92123
2025-01-06 09:30:00,193.9800,198.2222,193.8500,197.6400,3897157
2025-01-06 09:45:00,197.6900,198.0200,195.3300,195.6250,1653206
2025-01-06 10:00:00,195.6300,196.1200,193.9300,196.1200,1192632
2025-01-06 10:15:00,196.1500,197.2900,193.9300,197.2100,1004396
2025-01-06 10:30:00,197.2100,197.2747,196.7100,197.0914,546200
2025-01-06 10:45:00,197.1000,197.4900,196.9500,197.3200,548745
2025-01-06 11:00:00,197.3400,197.8600,197.2400,197.5900,735568
2025-01-06 11:15:00,197.6200,198.1000,197.4300,198.0100,805531
2025-01-06 11:30:00,198.0100,198.0250,197.5800,197.6173,499889
2025-01-06 11:45:00,197.6150,197.7799,197.2700,197.7200,698344
2025-01-06 12:00:00,197.7150,197.8300,197.4900,197.6600,426434
2025-01-06 12:15:00,197.6650,197.7900,197.5100,197.7800,515255
2025-01-06 12:30:00,197.7700,197.8650,197.3100,197.4600,509482
2025-01-06 12:45:00,197.4400,197.5350,197.2035,197.4600,482600
2025-01-06 13:00:00,197.4600,197.7000,197.2600,197.5950,623851
2025-01-06 13:15:00,197.6000,197.7600,197.3950,197.7000,474780
2025-01-06 13:30:00,197.6900,197.7800,197.0700,197.2600,463719
2025-01-06 13:45:00,197.2700,197.3050,196.6200,196.6300,772623
2025-01-06 14:00:00,196.6800,196.7000,196.1650,196.3800,506479
2025-01-06 14:15:00,196.3700,196.3950,196.1100,196.3400,337801
2025-01-06 14:30:00,196.3300,196.3600,195.7400,195.9917,460238
2025-01-06 14:45:00,195.9900,196.1700,195.4100,195.5000,478981
2025-01-06 15:00:00,195.4900,196.0900,195.3500,195.9400,374946
2025-01-06 15:15:00,195.9450,196.4300,195.9400,196.2100,454699
2025-01-06 15:30:00,196.2250,196.3600,195.8700,196.0400,524498
2025-01-06 15:45:00,196.0300,196.9800,195.9300,196.9100,2274117
2025-01-06 16:00:00,196.9100,197.1600,193.9800,196.9300,11982516
2025-01-06 16:15:00,196.8700,197.0500,196.7500,196.7500,195277
2025-01-06 16:30:00,196.7300,196.8900,196.6100,196.7000,473649
2025-01-06 16:45:00,196.8000,199.4652,185.5305,197.2800,32963
2025-01-06 17:00:00,197.3300,199.4652,185.5305,197.2300,493906
2025-01-06 17:15:00,197.2300,197.3900,197.0300,197.1500,3198
2025-01-06 17:30:00,197.1500,197.4188,197.1400,197.1600,3758
2025-01-06 17:45:00,197.1600,197.4200,197.0200,197.4000,1800
2025-01-06 18:00:00,197.2700,197.2700,197.0500,197.0500,966
2025-01-06 18:15:00,197.1400,197.2300,197.0200,197.1300,1480
2025-01-06 18:30:00,197.1000,197.1600,197.0400,197.1400,2179
2025-01-06 18:45:00,197.1400,197.1600,197.0200,197.0600,3076
2025-01-06 19:00:00,197.1000,197.1400,197.0200,197.0200,3104
2025-01-06 19:15:00,197.0500,197.1500,197.0200,197.0300,863
2025-01-06 19:30:00,197.0400,197.2300,197.0000,197.1000,6889
2025-01-06 19:45:00,197.0500,197.2300,197.0000,197.1500,2894
2025-01-07 04:00:00,197.0000,197.2400,196.7100,196.7800,14809
2025-01-07 04:15:00,196.8300,197.0100,196.6300,197.0100,5380
2025-01-07 04:30:00,196.9600,197.2000,196.8900,196.9200,5153
2025-01-07 04:45:00,197.0200,197.0200,196.4700,196.7100,5039
2025-01-07 05:00:00,196.7100,196.7200,196.2600,196.7200,4094
2025-01-07 05:15:00,196.6500,196.8700,196.6400,196.7300,2281
2025-01-07 05:30:00,196.8000,196.8200,196.7000,196.7500,1206
2025-01-07 05:45:00,196.7500,196.8800,196.7000,196.8500,1961
2025-01-07 06:00:00,196.8300,197.0700,196.8200,196.8400,2658
2025-01-07 06:15:00,196.8300,197.0000,196.7600,196.8300,4354
2025-01-07 06:30:00,196.8300,196.9900,196.7600,196.7800,4438
2025-01-07 06:45:00,196.7800,196.9800,196.7200,196.8600,6713
2025-01-07 07:00:00,196.8800,196.9700,196.3400,196.3800,7763
2025-01-07 07:15:00,196.3800,196.5600,196.2300,196.4400,2869
2025-01-07 07:30:00,196.4500,196.9500,196.4400,196.9200,4014
2025-01-07 07:45:00,196.9100,196.9700,196.6300,196.7500,5499
2025-01-07 08:00:00,196.9100,197.2888,190.8653,196.8850,23799
2025-01-07 08:15:00,196.9000,197.0300,196.6700,196.9300,7917
2025-01-07 08:30:00,196.9700,197.1000,196.8500,196.9700,8536
2025-01-07 08:45:00,196.9400,197.0800,196.7800,197.0700,18104
2025-01-07 09:00:00,197.0700,197.4500,197.0600,197.3800,20981
2025-01-07 09:15:00,197.3888,197.6250,195.6150,197.0300,39089
2025-01-07 09:30:00,197.1100,198.5800,197.0500,198.3900,1933042
2025-01-07 09:45:00,198.4300,201.0000,198.3800,200.5500,2572519
2025-01-07 10:00:00,200.5600,200.5600,198.3000,198.5750,1731706
2025-01-07 10:15:00,198.5600,199.1650,197.6650,198.4000,1204022
2025-01-07 10:30:00,198.3800,198.5200,196.3100,197.0200,1375388
2025-01-07 10:45:00,196.9800,198.2800,196.8600,198.2400,937977
2025-01-07 11:00:00,198.2700,198.3800,197.4600,197.8000,570494
2025-01-07 11:15:00,197.7600,198.4000,197.5300,198.2600,558407
2025-01-07 11:30:00,198.2500,198.2500,197.1200,197.1200,789486
2025-01-07 11:45:00,197.1400,197.1500,195.8900,196.0400,595659
2025-01-07 12:00:00,196.0100,196.6450,195.7300,196.6450,1631738
2025-01-07 12:15:00,196.6300,196.8000,196.1900,196.3350,341500
2025-01-07 12:30:00,196.3600,196.4900,195.5350,195.5700,389986
2025-01-07 12:45:00,195.5800,195.8200,195.2900,195.7800,356150
2025-01-07 13:00:00,195.7700,196.1100,195.7439,196.0299,329974
2025-01-07 13:15:00,196.0559,196.4000,195.9200,196.3500,691019
2025-01-07 13:30:00,196.3500,196.3900,195.6400,195.6800,274066
2025-01-07 13:45:00,195.6800,196.0900,195.5500,196.0700,349159
2025-01-07 14:00:00,196.0700,196.5500,195.9600,196.3326,285640
2025-01-07 14:15:00,196.3408,196.4480,196.2500,196.3900,311281
2025-01-07 14:30:00,196.3800,196.4300,195.8000,196.1200,567709
2025-01-07 14:45:00,196.1300,196.1600,195.9000,195.9550,312977
2025-01-07 15:00:00,195.9800,196.3300,195.6006,195.6200,511970
2025-01-07 15:15:00,195.6300,195.6900,194.7000,194.9400,678779
2025-01-07 15:30:00,194.9600,195.4900,194.6000,195.2500,831382
2025-01-07 15:45:00,195.2700,196.0800,195.0100,195.4700,1700264
2025-01-07 16:00:00,195.4700,195.6600,194.9200,195.6496,7279755
2025-01-07 16:15:00,195.4900,195.6600,195.4900,195.5800,5422
2025-01-07 16:30:00,195.5800,195.6500,195.1400,195.2200,207038
2025-01-07 16:45:00,195.1800,196.4964,194.5500,195.4900,22273
2025-01-07 17:00:00,194.7000,196.4964,194.1600,194.4400,22493
2025-01-07 17:15:00,194.5200,194.5594,194.4116,194.5037,3621
2025-01-07 17:30:00,194.5200,194.8400,194.3900,194.6600,2760
2025-01-07 17:45:00,194.6200,194.7000,193.9900,194.6100,27655
2025-01-07 18:00:00,194.6000,194.6100,194.0200,194.4000,6475
2025-01-07 18:15:00,194.3900,194.5600,194.2800,194.5400,2053
2025-01-07 18:30:00,194.2800,194.5600,194.2800,194.5300,1526
2025-01-07 18:45:00,194.5500,194.7600,194.3500,194.7600,4283
2025-01-07 19:00:00,194.7900,195.0000,194.4400,194.9600,1117
2025-01-07 19:15:00,194.9600,194.9600,194.6300,194.7700,1385
2025-01-07 19:30:00,194.7600,194.9600,194.6500,194.9500,998
2025-01-07 19:45:00,194.8500,194.9600,194.6700,194.9000,4132
2025-01-08 04:00:00,195.1400,195.3100,194.3500,194.9700,15613
2025-01-08 04:15:00,194.9800,195.0800,194.4000,194.4300,4883
2025-01-08 04:30:00,194.4300,194.6300,194.2800,194.5800,1659
2025-01-08 04:45:00,194.5800,194.6200,194.3400,194.4200,1912
2025-01-08 05:00:00,194.4300,194.6100,194.3900,194.4500,3665
2025-01-08 05:15:00,194.4400,194.8600,194.3900,194.7600,2575
2025-01-08 05:30:00,194.7500,194.8200,194.5900,194.6000,1873
2025-01-08 05:45:00,194.6200,194.6600,194.4200,194.5900,4509
2025-01-08 06:00:00,194.5900,194.6300,194.1500,194.1700,9811
2025-01-08 06:15:00,194.1800,194.1800,193.6300,193.7300,8033
2025-01-08 06:30:00,193.7300,193.8400,192.5900,193.1200,18934
2025-01-08 06:45:00,193.1800,193.6900,193.1800,193.4400,5830
2025-01-08 07:00:00,193.5300,193.6700,192.8300,193.0600,15287
2025-01-08 07:15:00,193.0300,193.1400,192.0000,192.2800,65591
2025-01-08 07:30:00,192.2800,192.8100,191.6200,192.4200,44839
2025-01-08 07:45:00,192.4400,192.6200,192.0000,192.2400,17593
2025-01-08 08:00:00,195.7645,195.7888,191.6492,192.9000,239473
2025-01-08 08:15:00,192.9700,193.0900,192.6000,192.7900,58417
2025-01-08 08:30:00,192.9300,193.0000,191.9000,192.2500,40627
