,Open,High,Low,Close,Volume
2024-12-24 15:00:00,464.8000,465.2400,463.7300,464.4500,82220
2024-12-24 15:15:00,464.3400,464.8400,464.0000,464.0800,55177
2024-12-24 15:30:00,464.1750,464.7000,464.0000,464.3400,63145
2024-12-24 15:45:00,464.4400,464.9600,464.3400,464.9000,61705
2024-12-24 16:00:00,464.9100,465.1900,464.7000,465.0199,47355
2024-12-24 16:15:00,464.9100,465.2000,464.0201,465.0761,28342
2024-12-24 16:30:00,465.0800,465.2200,464.8000,464.9500,33077
2024-12-24 16:45:00,464.9500,465.4000,464.9400,465.2100,74307
2024-12-26 04:00:00,467.2500,469.5000,456.5800,459.2800,406567
2024-12-26 04:15:00,459.2800,460.7900,455.0500,460.6300,258896
2024-12-26 04:30:00,460.6000,464.1000,460.0000,462.4300,181737
2024-12-26 04:45:00,462.2700,462.8500,458.0200,461.0700,117557
2024-12-26 05:00:00,460.8900,461.0000,458.2500,459.5000,65575
2024-12-26 05:15:00,459.6800,462.5800,459.5200,461.6300,67462
2024-12-26 05:30:00,461.6300,462.9400,461.4000,462.7800,71339
2024-12-26 05:45:00,462.7400,462.9400,461.5500,462.6000,53834
2024-12-26 06:00:00,462.5500,464.5000,462.0000,462.6500,93982
2024-12-26 06:15:00,462.6300,464.4000,462.2500,463.8000,44892
2024-12-26 06:30:00,463.7800,464.5800,463.1000,463.8000,44285
2024-12-26 06:45:00,463.8000,464.6200,463.3500,464.2400,54400
2024-12-26 07:00:00,464.2500,468.7500,464.1000,467.8700,322528
2024-12-26 07:15:00,467.8700,469.7600,467.1400,469.7400,221286
2024-12-26 07:30:00,469.7100,469.7400,466.3900,467.0000,198798
2024-12-26 07:45:00,467.0500,468.0500,466.2000,466.6200,140433
2024-12-26 08:00:00,465.0000,472.4300,455.1363,466.5800,891778
2024-12-26 08:15:00,466.5100,467.4200,466.2900,466.7500,207930
2024-12-26 08:30:00,466.7100,468.3900,465.9987,467.0100,310787
2024-12-26 08:45:00,466.8800,467.0900,464.5000,464.8200,337533
2024-12-26 09:00:00,464.8200,465.0000,463.0000,464.9750,393771
2024-12-26 09:15:00,464.9750,466.1900,462.9900,465.1700,423441
2024-12-26 09:30:00,465.1600,465.3299,455.6000,458.8700,8184087
2024-12-26 09:45:00,458.7000,460.3900,451.9000,457.8445,6529772
2024-12-26 10:00:00,457.8680,459.9400,456.3300,458.5660,4292247
2024-12-26 10:15:00,458.6000,462.2300,455.4162,461.7501,4153020
2024-12-26 10:30:00,461.7501,463.1800,459.4400,459.6201,3249408
2024-12-26 10:45:00,459.7850,459.9000,456.6457,458.1899,2535321
2024-12-26 11:00:00,458.0268,458.9799,455.2857,455.9095,2340685
2024-12-26 11:15:00,455.9170,456.1099,453.5800,455.0600,2859481
2024-12-26 11:30:00,455.0600,457.8399,454.6200,457.7000,4546932
2024-12-26 11:45:00,457.7000,458.1825,455.0000,456.3250,1764834
2024-12-26 12:00:00,456.2669,456.4000,454.2500,455.8199,1738298
2024-12-26 12:15:00,455.8200,456.7299,454.5000,454.5650,1390859
2024-12-26 12:30:00,454.5001,455.2500,452.8701,453.5500,1735872
2024-12-26 12:45:00,453.6250,454.1000,451.0200,453.9650,2437102
2024-12-26 13:00:00,453.9400,455.5100,453.7600,454.9100,1577169
2024-12-26 13:15:00,454.9800,456.3000,454.6009,455.8072,1373712
2024-12-26 13:30:00,455.9000,456.2000,452.8000,453.2000,1526817
2024-12-26 13:45:00,453.1592,454.4000,452.2000,452.2677,1548358
2024-12-26 14:00:00,452.2000,453.4400,451.0300,452.8000,1841667
2024-12-26 14:15:00,452.8400,453.7301,452.2210,452.6350,1203006
2024-12-26 14:30:00,452.6900,454.2300,451.8700,454.0899,1380933
2024-12-26 14:45:00,453.9900,455.6000,453.7000,455.3342,1387788
2024-12-26 15:00:00,455.2500,456.0100,454.3800,454.8000,1363840
2024-12-26 15:15:00,454.8123,458.0900,454.7800,457.5589,1995914
2024-12-26 15:30:00,457.6000,459.1100,457.0400,457.2500,2265638
2024-12-26 15:45:00,457.3500,458.1800,453.5501,453.9600,3562348
2024-12-26 16:00:00,453.9600,454.2900,421.2050,453.2800,3770180
2024-12-26 16:15:00,453.2900,454.1300,452.3300,453.1000,101461
2024-12-26 16:30:00,453.1000,458.4990,452.9800,454.3900,93378
2024-12-26 16:45:00,454.3100,454.4900,453.6300,453.7100,85757
2024-12-26 17:00:00,453.8300,454.2600,453.5300,453.7300,41087
2024-12-26 17:15:00,453.8500,454.1300,445.7867,453.8600,78648
2024-12-26 17:30:00,453.8600,454.1300,436.1700,453.9200,50820
2024-12-26 17:45:00,453.8850,453.9700,453.6000,453.7500,20557
2024-12-26 18:00:00,453.7150,453.8000,453.1200,453.2100,30709
2024-12-26 18:15:00,453.2800,453.4800,453.0000,453.1600,38024
2024-12-26 18:30:00,453.1200,453.2600,452.5600,452.8910,35002
2024-12-26 18:45:00,452.8500,453.7000,452.8000,453.3800,30230
2024-12-26 19:00:00,453.3800,453.5500,453.0500,453.1300,18704
2024-12-26 19:15:00,453.1300,453.3490,452.6000,453.3490,40405
2024-12-26 19:30:00,453.2500,453.3500,452.7000,452.8000,42022
2024-12-26 19:45:00,452.8900,453.1100,452.2000,452.2999,77335
2024-12-27 04:00:00,449.8900,451.4800,446.1600,448.3700,177980
2024-12-27 04:15:00,448.4100,448.7900,446.6500,447.7600,74383
2024-12-27 04:30:00,447.8000,448.9100,447.4000,448.9100,60256
2024-12-27 04:45:00,448.9000,448.9700,447.7400,448.0900,40544
2024-12-27 05:00:00,448.0500,448.4400,447.5500,447.8300,33803
2024-12-27 05:15:00,447.8000,448.4000,447.3500,448.3700,23511
2024-12-27 05:30:00,448.3400,448.4000,447.4200,447.9400,21694
2024-12-27 05:45:00,447.8800,448.3000,447.7300,448.1800,23065
2024-12-27 06:00:00,448.2000,448.6900,448.1800,448.2200,22308
2024-12-27 06:15:00,448.2600,449.6800,448.2500,449.6800,29999
2024-12-27 06:30:00,449.6900,450.7400,449.6100,450.5800,56196
2024-12-27 06:45:00,450.5800,450.9800,450.3000,450.9600,46728
2024-12-27 07:00:00,450.9600,452.7500,450.0600,451.9700,112992
2024-12-27 07:15:00,452.0800,452.1700,450.9500,452.0600,59439
2024-12-27 07:30:00,452.0900,452.3100,451.3600,452.0000,47620
2024-12-27 07:45:00,452.0400,452.3000,451.8600,452.0800,39610
2024-12-27 08:00:00,450.1072,454.5000,446.2275,451.5000,453235
2024-12-27 08:15:00,451.5000,451.7389,450.6800,451.2800,69736
2024-12-27 08:30:00,451.0600,454.1300,450.0000,450.6000,144686
2024-12-27 08:45:00,450.6000,450.7500,449.2100,449.2700,154078
2024-12-27 09:00:00,449.2600,449.9000,339.6400,448.4000,224835
2024-12-27 09:15:00,448.4000,459.3600,448.2500,449.4900,215203
2024-12-27 09:30:00,449.5200,450.0000,440.6100,440.8540,6797545
2024-12-27 09:45:00,440.8300,443.6900,437.7091,439.7150,5467820
2024-12-27 10:00:00,439.7500,439.9500,430.3800,431.5100,6623930
2024-12-27 10:15:00,431.5600,434.1857,426.5000,434.0000,6865070
2024-12-27 10:30:00,434.0000,434.7999,431.5101,434.3500,3493147
2024-12-27 10:45:00,434.2600,437.4000,434.0000,437.1750,3708590
2024-12-27 11:00:00,437.1550,437.2500,433.3400,433.3800,2886048
2024-12-27 11:15:00,433.4800,439.3299,433.1200,439.1200,2691813
2024-12-27 11:30:00,439.2100,439.3160,436.9000,437.3300,3025399
2024-12-27 11:45:00,437.5000,438.7706,433.8900,435.3300,2658135
2024-12-27 12:00:00,435.3000,435.6000,431.6611,433.0600,2107352
2024-12-27 12:15:00,433.0600,434.0600,431.9601,433.5915,1651476
2024-12-27 12:30:00,433.6345,434.8800,432.0300,433.6000,1783230
2024-12-27 12:45:00,433.6050,434.2752,432.1100,433.6800,1190547
2024-12-27 13:00:00,433.6207,434.7611,432.6800,433.4608,1399377
2024-12-27 13:15:00,433.4000,433.6400,432.0100,432.6673,1204630
2024-12-27 13:30:00,432.5900,434.4799,432.2200,433.8550,1210836
2024-12-27 13:45:00,433.8200,435.2000,433.2501,434.7730,1173088
2024-12-27 14:00:00,434.7550,434.9000,432.0300,432.1801,1376854
2024-12-27 14:15:00,432.1800,432.3800,429.1300,429.5800,2688215
2024-12-27 14:30:00,429.5800,432.9400,429.5300,432.0550,1774564
2024-12-27 14:45:00,432.0200,432.5900,431.0101,431.4600,1769282
2024-12-27 15:00:00,431.4264,432.7399,430.3101,430.6500,1525911
2024-12-27 15:15:00,430.6600,431.3899,429.5800,430.3700,1598009
2024-12-27 15:30:00,430.3100,430.5900,428.7100,429.0950,2511709
2024-12-27 15:45:00,429.1800,431.9800,428.6000,431.7057,4180682
2024-12-27 16:00:00,431.6600,432.6700,431.2500,432.2000,11525552
2024-12-27 16:15:00,432.3800,432.5200,431.6600,432.1700,148340
2024-12-27 16:30:00,432.1700,432.1900,431.6600,432.0500,70594
2024-12-27 16:45:00,432.0000,432.1800,431.6600,432.1000,175452
2024-12-27 17:00:00,432.1250,432.7500,432.0300,432.6200,74002
2024-12-27 17:15:00,432.6400,444.2314,431.6600,432.4000,76959
2024-12-27 17:30:00,432.4200,432.5000,431.9200,432.2000,47203
2024-12-27 17:45:00,432.1900,432.5300,432.0000,432.3000,23814
2024-12-27 18:00:00,432.2900,432.4800,432.0000,432.1100,20734
2024-12-27 18:15:00,432.1500,432.3900,432.0000,432.0200,24667
2024-12-27 18:30:00,432.0500,432.0900,431.2200,431.2450,55170
2024-12-27 18:45:00,431.3100,431.5000,430.6900,430.9600,56575
2024-12-27 19:00:00,430.9900,431.0000,430.1000,430.4400,47507
2024-12-27 19:15:00,430.5800,430.9000,430.3300,430.7200,27142
2024-12-27 19:30:00,430.6800,431.7000,430.5000,431.0200,38548
2024-12-27 19:45:00,431.0100,431.9900,430.8000,431.6600,80908
2024-12-30 04:00:00,428.3800,429.7100,421.4000,422.7500,267785
2024-12-30 04:15:00,422.7100,423.9100,421.4200,423.4000,136904
2024-12-30 04:30:00,423.4200,424.7000,423.3100,424.0100,59504
2024-12-30 04:45:00,424.0300,424.7000,423.3200,424.5500,37687
2024-12-30 05:00:00,424.5500,425.2000,424.1500,424.9300,44012
2024-12-30 05:15:00,424.9200,424.9900,423.8700,424.2100,31748
2024-12-30 05:30:00,424.2300,424.9700,424.2300,424.6300,24141
2024-12-30 05:45:00,424.6300,424.6500,423.3200,423.3200,39264
2024-12-30 06:00:00,423.3800,424.4700,423.3500,424.4000,33506
2024-12-30 06:15:00,424.3200,425.4200,424.1000,425.1000,40807
2024-12-30 06:30:00,425.1800,425.4900,424.5000,425.2800,27254
2024-12-30 06:45:00,425.1700,425.8100,425.0100,425.6200,29373
2024-12-30 07:00:00,425.7100,426.7000,424.5500,424.9700,113554
2024-12-30 07:15:00,424.9300,425.2500,423.7500,424.2200,100406
2024-12-30 07:30:00,424.2200,424.6600,422.6800,423.8400,124824
2024-12-30 07:45:00,423.7700,424.6000,422.4300,423.1100,142206
2024-12-30 08:00:00,426.0500,431.6600,421.0600,421.1000,648022
2024-12-30 08:15:00,421.1000,422.2000,420.7600,420.9200,248185
2024-12-30 08:30:00,420.9997,421.5000,419.0200,419.8400,383534
2024-12-30 08:45:00,419.8321,467.7250,418.5000,419.0900,393405
2024-12-30 09:00:00,419.0200,448.9700,418.8800,420.1700,337946
2024-12-30 09:15:00,420.2800,421.2000,418.4300,419.3900,306216
2024-12-30 09:30:00,419.4000,427.0000,418.1100,422.2900,7495592
2024-12-30 09:45:00,422.2900,424.3800,417.2605,418.1213,5171870
2024-12-30 10:00:00,418.1400,420.2200,415.7500,417.8500,4558707
2024-12-30 10:15:00,417.8500,420.3700,416.2600,418.5500,3223712
2024-12-30 10:30:00,418.6600,423.3000,418.3000,421.7850,2558281
2024-12-30 10:45:00,421.7300,422.7000,417.3900,420.1699,2462223
2024-12-30 11:00:00,420.0200,421.3900,418.5000,419.3800,1753258
2024-12-30 11:15:00,419.4000,422.4500,419.2700,421.5300,1666116
2024-12-30 11:30:00,421.5982,423.4100,420.6001,422.6842,1800355
2024-12-30 11:45:00,422.6767,424.5000,421.5600,423.6600,2040686
2024-12-30 12:00:00,423.5084,424.9800,421.5100,421.6100,1761245
2024-12-30 12:15:00,421.6100,422.2360,420.0000,421.2800,1711712
2024-12-30 12:30:00,421.3500,422.0900,420.6100,422.0100,1198284
2024-12-30 12:45:00,421.9400,422.7500,419.8500,421.1500,1476219
2024-12-30 13:00:00,421.0500,422.8700,419.6600,422.6623,1366862
2024-12-30 13:15:00,422.6699,423.3900,421.0300,422.0801,1311121
2024-12-30 13:30:00,422.0600,423.3300,422.0000,422.6750,735975
2024-12-30 13:45:00,422.7188,423.6533,422.0000,422.3600,1417993
2024-12-30 14:00:00,422.3500,422.6900,421.2000,421.7960,942827
2024-12-30 14:15:00,421.6200,423.9800,421.2800,423.8724,1228802
2024-12-30 14:30:00,423.8700,424.4900,422.4500,422.5400,1215129
2024-12-30 14:45:00,422.5400,423.3299,422.2800,423.0999,806558
2024-12-30 15:00:00,423.0000,423.2800,421.5000,422.2200,1060571
2024-12-30 15:15:00,422.2250,423.2700,420.1700,420.1800,1227659
2024-12-30 15:30:00,420.2200,420.9600,418.9401,420.1600,1984369
2024-12-30 15:45:00,420.2500,420.9800,416.9000,417.2800,3159534
2024-12-30 16:00:00,417.2800,417.9000,415.0000,416.6200,6355238
2024-12-30 16:15:00,416.6000,417.4100,415.5000,416.0500,512608
2024-12-30 16:30:00,416.0700,417.4100,415.5000,415.8700,280128
2024-12-30 16:45:00,415.8800,426.7017,415.3300,415.6600,421082
2024-12-30 17:00:00,415.5300,417.4100,415.0000,415.2500,136317
2024-12-30 17:15:00,415.1900,417.4100,415.0800,415.1800,53630
2024-12-30 17:30:00,415.1900,415.2500,414.0700,414.2450,163597
2024-12-30 17:45:00,414.2100,414.9300,413.8200,414.8600,137836
2024-12-30 18:00:00,414.8500,415.0000,413.9000,414.2800,81326
2024-12-30 18:15:00,414.1900,414.6400,414.0000,414.4100,57133
2024-12-30 18:30:00,414.3850,414.5600,414.2500,414.3700,28975
2024-12-30 18:45:00,414.4200,414.4200,413.1000,413.5100,88927
2024-12-30 19:00:00,413.5500,414.3300,413.4500,413.8300,67529
2024-12-30 19:15:00,413.8800,413.9900,413.5000,413.5700,40463
2024-12-30 19:30:00,413.6000,413.6000,413.0000,413.0500,85755
2024-12-30 19:45:00,413.0800,413.2000,412.0100,412.0300,161174
2024-12-31 04:00:00,414.0100,423.9700,412.8600,423.8600,216769
2024-12-31 04:15:00,423.9400,425.6000,421.9500,424.8200,204567
2024-12-31 04:30:00,424.8000,426.2000,423.0000,426.0000,120783
2024-12-31 04:45:00,426.1100,426.5000,423.7000,424.1700,91208
2024-12-31 05:00:00,424.2200,425.2000,423.8200,424.9400,57146
2024-12-31 05:15:00,424.9100,424.9500,423.5400,423.6900,38599
2024-12-31 05:30:00,423.7000,424.6900,423.0700,424.6900,42910
2024-12-31 05:45:00,424.7000,424.9400,424.4000,424.4200,31172
2024-12-31 06:00:00,424.4400,425.5600,424.2400,424.9200,42870
2024-12-31 06:15:00,424.9300,425.0000,424.0200,424.4900,20883
2024-12-31 06:30:00,424.4100,424.8000,424.1200,424.5900,24269
2024-12-31 06:45:00,424.5600,424.9100,424.4100,424.8800,33691
2024-12-31 07:00:00,424.8400,425.1200,422.4200,422.7400,220949
2024-12-31 07:15:00,422.7500,423.0000,421.8800,422.4600,91422
2024-12-31 07:30:00,422.5200,422.5200,421.0700,422.3500,84418
2024-12-31 07:45:00,422.3600,422.5500,421.2000,421.3400,68937
2024-12-31 08:00:00,424.7700,426.4500,413.0000,422.2781,454062
2024-12-31 08:15:00,422.2000,422.7500,421.6600,422.6300,110821
2024-12-31 08:30:00,422.6300,424.8300,422.5500,424.7000,252222
2024-12-31 08:45:00,424.4881,424.7000,423.0000,423.2200,197405
2024-12-31 09:00:00,423.2200,426.7300,417.7950,423.1250,136273
2024-12-31 09:15:00,423.1250,424.3700,422.9000,424.1700,142751
2024-12-31 09:30:00,423.7900,427.9300,413.6963,416.6800,7362602
2024-12-31 09:45:00,416.6050,422.9737,415.6700,422.1400,4452835
2024-12-31 10:00:00,422.0000,423.2000,416.6899,418.3500,3438510
2024-12-31 10:15:00,418.3100,424.4789,417.7000,422.3230,3448939
2024-12-31 10:30:00,422.4608,422.9720,418.5400,418.9327,2245222
2024-12-31 10:45:00,419.0400,419.3400,415.4000,415.9000,2588106
2024-12-31 11:00:00,415.9000,417.3500,414.0400,417.2200,2661609
2024-12-31 11:15:00,417.3300,417.4353,412.1350,412.8101,2486530
2024-12-31 11:30:00,412.8101,415.9800,412.3200,415.6000,2093700
2024-12-31 11:45:00,415.6600,416.4400,414.6376,416.0791,1621229
2024-12-31 12:00:00,415.9200,416.1899,414.6100,415.6950,1173846
2024-12-31 12:15:00,415.7600,416.8300,412.3600,412.6900,1860945
2024-12-31 12:30:00,412.6400,413.2600,408.5800,409.2200,3227919
2024-12-31 12:45:00,409.2000,412.5200,408.9001,412.2800,2008735
2024-12-31 13:00:00,412.1700,413.5700,411.3601,412.9401,1597095
2024-12-31 13:15:00,413.1091,414.4000,410.8501,411.4300,1668263
2024-12-31 13:30:00,411.4300,412.6899,410.2100,410.8300,1361272
2024-12-31 13:45:00,410.7501,412.2962,409.1000,409.1893,1372215
2024-12-31 14:00:00,409.2200,409.9500,407.4000,409.4879,1998621
2024-12-31 14:15:00,409.4250,409.8300,405.3703,405.9729,2207052
2024-12-31 14:30:00,405.8106,406.6800,403.3400,404.0000,2773075
2024-12-31 14:45:00,403.9200,408.7300,403.1200,408.5700,2098145
2024-12-31 15:00:00,408.5725,409.2500,406.0000,406.2999,2105312
2024-12-31 15:15:00,406.3000,409.9200,405.8200,409.6800,2117334
2024-12-31 15:30:00,409.6100,409.9700,407.5200,408.6900,2076992
2024-12-31 15:45:00,408.5450,409.0700,402.5400,403.6400,5031898
2024-12-31 16:00:00,403.6400,404.9900,402.0000,402.4300,6364501
2024-12-31 16:15:00,402.4400,403.8400,401.6900,402.3600,610746
2024-12-31 16:30:00,402.5000,417.7700,376.9920,402.8200,164021
2024-12-31 16:45:00,402.7715,698.9889,169.9780,403.4200,1105368
2024-12-31 17:00:00,403.3050,432.3600,338.5900,403.1400,962802
2024-12-31 17:15:00,403.1400,403.2499,402.5600,402.6900,42815
2024-12-31 17:30:00,402.7000,402.8700,401.5900,401.8000,81877
2024-12-31 17:45:00,401.9200,402.0000,401.2000,401.6000,61147
2024-12-31 18:00:00,401.7000,402.5000,401.5900,402.4000,64085
2024-12-31 18:15:00,402.3500,402.5900,402.1500,402.3800,31846
2024-12-31 18:30:00,402.3800,402.4500,402.0000,402.0800,30826
2024-12-31 18:45:00,402.1086,402.6700,402.0200,402.6500,47031
2024-12-31 19:00:00,402.5700,403.2400,402.5000,402.9500,45065
2024-12-31 19:15:00,402.9300,403.1000,402.2500,402.4000,68723
2024-12-31 19:30:00,402.3500,402.8500,401.6000,401.8000,66129
2024-12-31 19:45:00,401.8800,401.9300,401.6275,401.9200,98986
2025-01-02 04:00:00,408.0000,412.4600,406.1000,409.4500,352899
2025-01-02 04:15:00,409.6000,410.7000,407.7300,408.3800,115920
2025-01-02 04:30:00,408.4000,409.8600,408.0600,408.9000,72788
2025-01-02 04:45:00,408.8900,409.5200,407.9200,409.3600,64631
2025-01-02 05:00:00,409.4400,409.5000,408.1000,409.0400,53427
2025-01-02 05:15:00,409.1400,409.2700,408.3600,409.0200,32129
2025-01-02 05:30:00,409.0500,410.2700,408.8800,409.1500,66754
2025-01-02 05:45:00,409.1900,409.7600,408.5800,409.0000,35820
2025-01-02 06:00:00,409.0000,409.7400,408.2500,409.6200,41917
2025-01-02 06:15:00,409.6200,409.8800,409.1800,409.7200,29593
2025-01-02 06:30:00,409.6800,410.6400,409.2600,410.4300,52078
2025-01-02 06:45:00,410.4600,411.4100,410.3400,411.0300,79973
2025-01-02 07:00:00,410.9700,411.0000,409.3700,410.7700,223379
2025-01-02 07:15:00,410.7600,411.0000,409.6500,410.4500,96833
2025-01-02 07:30:00,410.4500,410.8000,409.7700,410.3300,107227
2025-01-02 07:45:00,410.3000,410.4700,409.4200,410.3500,87325
2025-01-02 08:00:00,410.5000,412.4988,403.8400,409.5300,590370
2025-01-02 08:15:00,409.5881,409.7500,403.8400,409.0700,160627
2025-01-02 08:30:00,409.0000,409.4700,408.0300,409.3550,248088
2025-01-02 08:45:00,409.3200,410.8800,409.0300,410.7000,185566
2025-01-02 09:00:00,410.6000,411.4200,383.2500,390.9400,3925954
2025-01-02 09:15:00,390.8100,427.1600,384.7800,390.1000,1821518
2025-01-02 09:30:00,390.1000,392.7299,373.4000,384.6200,15843436
2025-01-02 09:45:00,384.6350,389.7800,382.4000,388.3450,6714169
2025-01-02 10:00:00,388.3400,391.1948,384.5700,386.4100,5510844
2025-01-02 10:15:00,386.4250,386.9800,380.0800,380.3366,5569141
2025-01-02 10:30:00,380.2700,381.7800,377.0500,377.5900,5520342
2025-01-02 10:45:00,377.6226,381.6000,376.2500,380.8000,3914096
2025-01-02 11:00:00,380.8800,382.6000,378.5201,381.3604,3455553
2025-01-02 11:15:00,381.4671,382.7399,378.8900,382.5250,2792714
2025-01-02 11:30:00,382.4700,384.0700,381.4100,382.9166,2457989
2025-01-02 11:45:00,383.1100,386.1500,382.8800,384.0800,2971471
2025-01-02 12:00:00,384.0013,385.0000,382.4001,384.6900,1949010
2025-01-02 12:15:00,384.5300,388.9600,378.3500,378.6800,2523784
2025-01-02 12:30:00,378.6752,379.0600,375.2000,375.8400,3568646
2025-01-02 12:45:00,375.9550,376.8500,373.8301,376.7200,3655516
2025-01-02 13:00:00,376.6800,376.9700,373.0400,375.8600,2880165
2025-01-02 13:15:00,375.9750,377.9400,374.8200,377.6500,2165049
2025-01-02 13:30:00,377.6200,377.6200,374.8700,377.2000,2085403
2025-01-02 13:45:00,377.1550,379.8099,376.2010,379.5600,2056605
2025-01-02 14:00:00,379.6150,380.3299,378.0600,378.9701,2031988
2025-01-02 14:15:00,379.0400,379.4900,376.9500,377.2273,1880197
2025-01-02 14:30:00,377.3400,378.8700,376.5000,376.9600,1259947
2025-01-02 14:45:00,377.0500,379.6485,375.9900,376.0400,2182988
2025-01-02 15:00:00,376.0400,380.0600,375.9300,379.7938,1768145
2025-01-02 15:15:00,379.7100,380.1400,378.8000,379.5550,1666955
2025-01-02 15:30:00,379.6150,381.2433,376.8800,377.3400,3107789
2025-01-02 15:45:00,377.3500,381.2300,377.2900,379.0300,4270691
2025-01-02 16:00:00,379.4815,379.5700,377.5000,377.7500,10286658
2025-01-02 16:15:00,377.7100,386.9923,377.2400,378.4100,269481
2025-01-02 16:30:00,378.4100,379.2800,377.4500,378.4100,123987
2025-01-02 16:45:00,378.4000,379.2800,378.0900,378.5950,70996
2025-01-02 17:00:00,378.5950,379.2800,378.4300,378.6000,182815
2025-01-02 17:15:00,378.6000,378.8700,378.2600,378.6900,43936
2025-01-02 17:30:00,378.7000,401.8224,362.2289,379.5400,69731
2025-01-02 17:45:00,379.4450,461.6100,364.0674,381.5350,148965
2025-01-02 18:00:00,381.5400,381.6500,380.8700,381.5000,77606
2025-01-02 18:15:00,381.4500,381.8500,380.8200,381.0900,86803
2025-01-02 18:30:00,381.0950,381.2900,380.0000,380.3100,124520
2025-01-02 18:45:00,380.3600,381.4626,380.3300,381.3700,63422
2025-01-02 19:00:00,381.3700,381.7000,379.2800,381.6700,57413
2025-01-02 19:15:00,381.6050,382.0000,381.3000,381.9400,86065
2025-01-02 19:30:00,381.9400,383.3300,381.9000,382.9500,130752
2025-01-02 19:45:00,383.0000,383.3800,382.6900,383.3000,103617
2025-01-03 04:00:00,383.1000,386.6600,381.8800,384.8400,207593
2025-01-03 04:15:00,384.9000,385.7900,384.3100,384.6800,79568
2025-01-03 04:30:00,384.6900,385.1900,384.4000,385.0000,30293
2025-01-03 04:45:00,385.0000,385.0000,384.2300,384.4300,36275
2025-01-03 05:00:00,384.3100,384.7400,384.1000,384.5800,29490
2025-01-03 05:15:00,384.5800,384.9500,382.2200,382.7800,76807
2025-01-03 05:30:00,382.7800,383.9900,382.7800,383.8900,47480
2025-01-03 05:45:00,383.9500,384.0000,382.3100,382.9600,54594
2025-01-03 06:00:00,382.8900,383.4000,380.5100,380.5900,74006
2025-01-03 06:15:00,380.6500,381.8200,380.2000,380.7100,66528
2025-01-03 06:30:00,380.7000,381.6900,380.3300,381.0950,36290
